,words,preprocessed_words,tokenised_words,pre_tok_words,true,pred,sentence,agreement
5398,روبي,روبي,['روبي'],['روبي'],B-PERS,B-PERS,sentence#201,True
5399,وجون,وجون,['وجون'],['وجون'],B-PERS,B-PERS,sentence#201,True
5400,2,2,['2'],['2'],O,O,sentence#201,True
5401,/,/,['/'],['/'],O,O,sentence#201,True
5402,6,6,['6'],['6'],O,O,sentence#201,True
5403,و6,و6,"['و', '##6']","['و', '##6']",O,O,sentence#201,True
5404,/,/,['/'],['/'],O,O,sentence#201,True
5405,3,3,['3'],['3'],O,O,sentence#201,True
5406,و6,و6,"['و', '##6']","['و', '##6']",O,O,sentence#201,True
5407,/,/,['/'],['/'],O,O,sentence#201,True
5408,4,4,['4'],['4'],O,O,sentence#201,True
5409,رؤوس,رؤوس,['رؤوس'],['رؤوس'],O,B-PERS,sentence#202,False
5410,العيناوي,العيناوي,"['العين', '##اوي']","['العين', '##اوي']",I-PERS,I-PERS,sentence#202,True
5411,:,:,[':'],[':'],O,O,sentence#202,True
5412,اللاعبون,اللاعبون,['اللاعبون'],['اللاعبون'],O,O,sentence#202,True
5413,العرب,العرب,['العرب'],['العرب'],O,O,sentence#202,True
5414,بحاجة,بحاجة,['بحاجة'],['بحاجة'],O,O,sentence#202,True
5415,للدعم,للدعم,['للدعم'],['للدعم'],O,O,sentence#202,True
5416,المالي,المالي,['المالي'],['المالي'],O,O,sentence#202,True
5417,والفني,والفني,['والفني'],['والفني'],O,O,sentence#202,True
5418,أعرب,أعرب,['أعرب'],['أعرب'],O,O,sentence#202,True
5419,المغربي,المغربي,['المغربي'],['المغربي'],O,O,sentence#202,True
5420,يونس,يونس,['يونس'],['يونس'],B-PERS,B-PERS,sentence#202,True
5421,العيناوي,العيناوي,"['العين', '##اوي']","['العين', '##اوي']",I-PERS,I-PERS,sentence#202,True
5422,عن,عن,['عن'],['عن'],O,O,sentence#202,True
5423,سعادته,سعادته,['سعادته'],['سعادته'],O,O,sentence#202,True
5424,بفوزه,بفوزه,['بفوزه'],['بفوزه'],O,O,sentence#202,True
5425,من,من,['من'],['من'],O,O,sentence#202,True
5426,المباراة,المباراة,['المباراة'],['المباراة'],O,O,sentence#202,True
5427,الاولي,الاولي,"['الاول', '##ي']","['الاول', '##ي']",O,O,sentence#202,True
5428,بالبطولة,بالبطولة,['بالبطولة'],['بالبطولة'],O,O,sentence#202,True
5429,وتخطيه,وتخطيه,"['وتخ', '##طي', '##ه']","['وتخ', '##طي', '##ه']",O,O,sentence#202,True
5430,للدور,للدور,['للدور'],['للدور'],O,O,sentence#202,True
5431,الأول,الأول,['الأول'],['الأول'],O,O,sentence#202,True
5432,مما,مما,['مما'],['مما'],O,O,sentence#202,True
5433,سيعطيه,سيعطيه,"['سيعطي', '##ه']","['سيعطي', '##ه']",O,O,sentence#202,True
5434,دفعة,دفعة,['دفعة'],['دفعة'],O,O,sentence#202,True
5435,قوية,قوية,['قوية'],['قوية'],O,O,sentence#202,True
5436,في,في,['في'],['في'],O,O,sentence#202,True
5437,اللقاءات,اللقاءات,['اللقاءات'],['اللقاءات'],O,O,sentence#202,True
5438,القادمة,القادمة,['القادمة'],['القادمة'],O,O,sentence#202,True
5439,مشيرا,مشيرا,['مشيرا'],['مشيرا'],O,O,sentence#202,True
5440,الي,الي,['الي'],['الي'],O,O,sentence#202,True
5441,ان,ان,['ان'],['ان'],O,O,sentence#202,True
5442,قوة,قوة,['قوة'],['قوة'],O,O,sentence#202,True
5443,ارسالاته,ارسالاته,"['ارسال', '##اته']","['ارسال', '##اته']",O,O,sentence#202,True
5444,ساعدته,ساعدته,"['ساعدت', '##ه']","['ساعدت', '##ه']",O,O,sentence#202,True
5445,كثيرا,كثيرا,['كثيرا'],['كثيرا'],O,O,sentence#202,True
5446,في,في,['في'],['في'],O,O,sentence#202,True
5447,انهاء,انهاء,['انهاء'],['انهاء'],O,O,sentence#202,True
5448,اللقاء,اللقاء,['اللقاء'],['اللقاء'],O,O,sentence#202,True
5449,لصالحه,لصالحه,['لصالحه'],['لصالحه'],O,O,sentence#202,True
5450,وعن,وعن,['وعن'],['وعن'],O,O,sentence#202,True
5451,مستوي,مستوي,['مستوي'],['مستوي'],O,O,sentence#202,True
5452,اللاعبين,اللاعبين,['اللاعبين'],['اللاعبين'],O,O,sentence#202,True
5453,العرب,العرب,['العرب'],['العرب'],O,O,sentence#202,True
5454,قال,قال,['قال'],['قال'],O,O,sentence#202,True
5455,:,:,[':'],[':'],O,O,sentence#202,True
5456,انهم,انهم,['انهم'],['انهم'],O,O,sentence#202,True
5457,وصلوا,وصلوا,['وصلوا'],['وصلوا'],O,O,sentence#202,True
5458,الي,الي,['الي'],['الي'],O,O,sentence#202,True
5459,المراكز,المراكز,['المراكز'],['المراكز'],O,O,sentence#202,True
5460,الخمسين,الخمسين,['الخمسين'],['الخمسين'],O,O,sentence#202,True
5461,الاوائل,الاوائل,['الاوائل'],['الاوائل'],O,O,sentence#202,True
5462,علي,علي,['علي'],['علي'],O,O,sentence#202,True
5463,العالم,العالم,['العالم'],['العالم'],O,O,sentence#202,True
5464,وهم,وهم,['وهم'],['وهم'],O,O,sentence#202,True
5465,في,في,['في'],['في'],O,O,sentence#202,True
5466,تقدم,تقدم,['تقدم'],['تقدم'],O,O,sentence#202,True
5467,مستمر,مستمر,['مستمر'],['مستمر'],O,O,sentence#202,True
5468,إذا,إذا,['إذا'],['إذا'],O,O,sentence#202,True
5469,توافر,توافر,['توافر'],['توافر'],O,O,sentence#202,True
5470,لهم,لهم,['لهم'],['لهم'],O,O,sentence#202,True
5471,الدعم,الدعم,['الدعم'],['الدعم'],O,O,sentence#202,True
5472,المالي,المالي,['المالي'],['المالي'],O,O,sentence#202,True
5473,المناسب,المناسب,['المناسب'],['المناسب'],O,O,sentence#202,True
5474,وكثرة,وكثرة,"['وكثر', '##ة']","['وكثر', '##ة']",O,O,sentence#202,True
5475,عدد,عدد,['عدد'],['عدد'],O,O,sentence#202,True
5476,المباريات,المباريات,['المباريات'],['المباريات'],O,O,sentence#202,True
5477,الدولية,الدولية,['الدولية'],['الدولية'],O,O,sentence#202,True
5478,مشيرا,مشيرا,['مشيرا'],['مشيرا'],O,O,sentence#202,True
5479,الي,الي,['الي'],['الي'],O,O,sentence#202,True
5480,انه,انه,['انه'],['انه'],O,O,sentence#202,True
5481,سوف,سوف,['سوف'],['سوف'],O,O,sentence#202,True
5482,يتوجه,يتوجه,['يتوجه'],['يتوجه'],O,O,sentence#202,True
5483,من,من,['من'],['من'],O,O,sentence#202,True
5484,الدوحة,الدوحة,['الدوحة'],['الدوحة'],B-LOC,B-LOC,sentence#202,True
5485,الي,الي,['الي'],['الي'],O,O,sentence#202,True
5486,ملبورن,ملبورن,['ملبورن'],['ملبورن'],B-LOC,B-LOC,sentence#202,True
5487,للمشاركة,للمشاركة,['للمشاركة'],['للمشاركة'],O,O,sentence#202,True
5488,في,في,['في'],['في'],O,O,sentence#202,True
5489,بطولة,بطولة,['بطولة'],['بطولة'],B-MISC,B-MISC,sentence#202,True
5490,استراليا,استراليا,['استراليا'],['استراليا'],I-MISC,I-MISC,sentence#202,True
5491,المفتوحة,المفتوحة,['المفتوحة'],['المفتوحة'],I-MISC,I-MISC,sentence#202,True
5492,الصناعي,الصناعي,['الصناعي'],['الصناعي'],O,O,sentence#203,True
5493,مباريات,مباريات,['مباريات'],['مباريات'],O,O,sentence#203,True
5494,اليوم,اليوم,['اليوم'],['اليوم'],O,O,sentence#203,True
5495,الثاني,الثاني,['الثاني'],['الثاني'],O,O,sentence#203,True
5496,بالملاعب,بالملاعب,"['بالم', '##لاعب']","['بالم', '##لاعب']",O,O,sentence#203,True
5497,الأربعة,الأربعة,['الأربعة'],['الأربعة'],O,O,sentence#203,True
5498,تقام,تقام,['تقام'],['تقام'],O,O,sentence#203,True
5499,اليوم,اليوم,['اليوم'],['اليوم'],O,O,sentence#203,True
5500,في,في,['في'],['في'],O,O,sentence#203,True
5501,ثاني,ثاني,['ثاني'],['ثاني'],O,O,sentence#203,True
5502,أيام,أيام,['أيام'],['أيام'],O,O,sentence#203,True
5503,البطولة,البطولة,['البطولة'],['البطولة'],O,O,sentence#203,True
5504,ثماني,ثماني,['ثماني'],['ثماني'],O,O,sentence#203,True
5505,مباريات,مباريات,['مباريات'],['مباريات'],O,O,sentence#203,True
5506,للفردي,للفردي,"['للفرد', '##ي']","['للفرد', '##ي']",O,O,sentence#203,True
5507,وثلاث,وثلاث,['وثلاث'],['وثلاث'],O,O,sentence#203,True
5508,للزوجي,للزوجي,"['للزوج', '##ي']","['للزوج', '##ي']",O,O,sentence#203,True
5509,كالآتي,كالآتي,['كالآتي'],['كالآتي'],O,O,sentence#203,True
5510,:,:,[':'],[':'],O,O,sentence#203,True
5511,الملعب,الملعب,['الملعب'],['الملعب'],O,O,sentence#203,True
5512,الرئيسي,الرئيسي,['الرئيسي'],['الرئيسي'],O,O,sentence#203,True
5513,ابتداء,ابتداء,['ابتداء'],['ابتداء'],O,O,sentence#203,True
5514,من,من,['من'],['من'],O,O,sentence#203,True
5515,الساعة,الساعة,['الساعة'],['الساعة'],O,O,sentence#203,True
5516,الثالثة,الثالثة,['الثالثة'],['الثالثة'],O,O,sentence#203,True
5517,:,:,[':'],[':'],O,O,sentence#203,True
5518,الألماني,الألماني,['الألماني'],['الألماني'],O,O,sentence#203,True
5519,المصنف,المصنف,['المصنف'],['المصنف'],O,O,sentence#203,True
5520,السابع,السابع,['السابع'],['السابع'],O,O,sentence#203,True
5521,للبطولة,للبطولة,['للبطولة'],['للبطولة'],O,O,sentence#203,True
5522,و,و,['و'],['و'],O,O,sentence#203,True
5523,43,43,['43'],['43'],O,O,sentence#203,True
5524,عالميا,عالميا,['عالميا'],['عالميا'],O,O,sentence#203,True
5525,راينر,راينر,"['راين', '##ر']","['راين', '##ر']",B-PERS,B-PERS,sentence#203,True
5526,شوتلر,شوتلر,"['شو', '##ت', '##ل', '##ر']","['شو', '##ت', '##ل', '##ر']",I-PERS,I-PERS,sentence#203,True
5527,مع,مع,['مع'],['مع'],O,O,sentence#203,True
5528,الفنلندي,الفنلندي,['الفنلندي'],['الفنلندي'],O,O,sentence#203,True
5529,129,129,['129'],['129'],O,O,sentence#203,True
5530,عالميا,عالميا,['عالميا'],['عالميا'],O,O,sentence#203,True
5531,جاركو,جاركو,"['جار', '##ك', '##و']","['جار', '##ك', '##و']",B-PERS,B-PERS,sentence#203,True
5532,نيمينين,نيمينين,"['ن', '##يمي', '##ن', '##ين']","['ن', '##يمي', '##ن', '##ين']",I-PERS,I-PERS,sentence#203,True
5533,بنسبة35,بنسبة35,"['بنسبة', '##35']","['بنسبة', '##35']",O,O,sentence#204,True
5534,الكرواتي,الكرواتي,['الكرواتي'],['الكرواتي'],O,O,sentence#204,True
5535,المصنف,المصنف,['المصنف'],['المصنف'],O,O,sentence#204,True
5536,الثاني,الثاني,['الثاني'],['الثاني'],O,O,sentence#204,True
5537,للبطولة,للبطولة,['للبطولة'],['للبطولة'],O,O,sentence#204,True
5538,و,و,['و'],['و'],O,O,sentence#204,True
5539,13,13,['13'],['13'],O,O,sentence#204,True
5540,عالميا,عالميا,['عالميا'],['عالميا'],O,O,sentence#204,True
5541,جوران,جوران,"['جور', '##ان']","['جور', '##ان']",B-PERS,B-PERS,sentence#204,True
5542,ايفانزفيتش,ايفانزفيتش,"['ايفان', '##ز', '##فيتش']","['ايفان', '##ز', '##فيتش']",I-PERS,I-PERS,sentence#204,True
5543,مع,مع,['مع'],['مع'],O,O,sentence#204,True
5544,النمساوي,النمساوي,['النمساوي'],['النمساوي'],O,O,sentence#204,True
5545,المصنف,المصنف,['المصنف'],['المصنف'],O,O,sentence#204,True
5546,59,59,['59'],['59'],O,O,sentence#204,True
5547,علي,علي,['علي'],['علي'],O,O,sentence#204,True
5548,العالم,العالم,['العالم'],['العالم'],O,O,sentence#204,True
5549,ستيفان,ستيفان,['ستيفان'],['ستيفان'],B-PERS,B-PERS,sentence#204,True
5550,كوبيك,كوبيك,"['كوبي', '##ك']","['كوبي', '##ك']",I-PERS,I-PERS,sentence#204,True
5551,تحقيق,تحقيق,['تحقيق'],['تحقيق'],O,O,sentence#205,True
5552,كريم,كريم,['كريم'],['كريم'],B-PERS,B-PERS,sentence#205,True
5553,العلمي,العلمي,['العلمي'],['العلمي'],I-PERS,I-PERS,sentence#205,True
5554,المصنف,المصنف,['المصنف'],['المصنف'],O,O,sentence#205,True
5555,124,124,['124'],['124'],O,O,sentence#205,True
5556,عالميا,عالميا,['عالميا'],['عالميا'],O,O,sentence#205,True
5557,والمشارك,والمشارك,"['والمش', '##ارك']","['والمش', '##ارك']",O,O,sentence#205,True
5558,ببطاقة,ببطاقة,"['ببطاق', '##ة']","['ببطاق', '##ة']",O,O,sentence#205,True
5559,دعوة,دعوة,['دعوة'],['دعوة'],O,O,sentence#205,True
5560,مع,مع,['مع'],['مع'],O,O,sentence#205,True
5561,الاسباني,الاسباني,['الاسباني'],['الاسباني'],O,O,sentence#205,True
5562,المصنف,المصنف,['المصنف'],['المصنف'],O,O,sentence#205,True
5563,54,54,['54'],['54'],O,O,sentence#205,True
5564,عالميا,عالميا,['عالميا'],['عالميا'],O,O,sentence#205,True
5565,نيرنا,نيرنا,"['نير', '##ن', '##ا']","['نير', '##ن', '##ا']",B-PERS,B-PERS,sentence#205,True
5566,ندو,ندو,"['ن', '##د', '##و']","['ن', '##د', '##و']",I-PERS,I-PERS,sentence#205,True
5567,فيسنت,فيسنت,"['في', '##سنت']","['في', '##سنت']",I-PERS,I-PERS,sentence#205,True
5568,صندوق,صندوق,['صندوق'],['صندوق'],O,O,sentence#206,True
5569,الزوجي,الزوجي,['الزوجي'],['الزوجي'],O,O,sentence#206,True
5570,التشيكي,التشيكي,['التشيكي'],['التشيكي'],O,O,sentence#206,True
5571,نوفاك,نوفاك,['نوفاك'],['نوفاك'],B-PERS,B-PERS,sentence#206,True
5572,وريكل,وريكل,"['و', '##ريك', '##ل']","['و', '##ريك', '##ل']",B-PERS,I-PERS,sentence#206,False
5573,مع,مع,['مع'],['مع'],O,O,sentence#206,True
5574,الزوجي,الزوجي,['الزوجي'],['الزوجي'],O,O,sentence#206,True
5575,الروسي,الروسي,['الروسي'],['الروسي'],O,O,sentence#206,True
5576,كافلنيكوف,كافلنيكوف,"['كاف', '##ل', '##نيكوف']","['كاف', '##ل', '##نيكوف']",B-PERS,B-PERS,sentence#206,True
5577,واليوغسلافي,واليوغسلافي,"['وال', '##يوغسلافي']","['وال', '##يوغسلافي']",O,O,sentence#206,True
5578,سيمونجك,سيمونجك,"['سيمون', '##ج', '##ك']","['سيمون', '##ج', '##ك']",B-PERS,B-PERS,sentence#206,True
5579,وتدبر22,وتدبر22,"['وت', '##د', '##بر', '##22']","['وت', '##د', '##بر', '##22']",O,O,sentence#207,True
5580,الفرعي,الفرعي,['الفرعي'],['الفرعي'],O,O,sentence#207,True
5581,الأول,الأول,['الأول'],['الأول'],O,O,sentence#207,True
5582,ابتداء,ابتداء,['ابتداء'],['ابتداء'],O,O,sentence#207,True
5583,من,من,['من'],['من'],O,O,sentence#207,True
5584,الثالثة,الثالثة,['الثالثة'],['الثالثة'],O,O,sentence#207,True
5585,عصرا,عصرا,['عصرا'],['عصرا'],O,O,sentence#207,True
5586,:,:,[':'],[':'],O,O,sentence#207,True
5587,التشيكي,التشيكي,['التشيكي'],['التشيكي'],O,O,sentence#207,True
5588,المصنف,المصنف,['المصنف'],['المصنف'],O,O,sentence#207,True
5589,الرابع,الرابع,['الرابع'],['الرابع'],O,O,sentence#207,True
5590,للبطولة,للبطولة,['للبطولة'],['للبطولة'],O,O,sentence#207,True
5591,وال,وال,['وال'],['وال'],O,O,sentence#207,True
5592,ـ,,['[UNK]'],[],removed,removed,sentence#207,True
5593,43,43,['43'],['43'],O,O,sentence#207,True
5594,عالميا,عالميا,['عالميا'],['عالميا'],O,O,sentence#207,True
5595,جيري,جيري,['جيري'],['جيري'],B-PERS,B-PERS,sentence#207,True
5596,نوفاك,نوفاك,['نوفاك'],['نوفاك'],I-PERS,I-PERS,sentence#207,True
5597,مع,مع,['مع'],['مع'],O,O,sentence#207,True
5598,النمساوي,النمساوي,['النمساوي'],['النمساوي'],O,O,sentence#207,True
5599,المصنف,المصنف,['المصنف'],['المصنف'],O,O,sentence#207,True
5600,76,76,['76'],['76'],O,O,sentence#207,True
5601,ماركوس,ماركوس,['ماركوس'],['ماركوس'],B-PERS,B-PERS,sentence#207,True
5602,هيفيل,هيفيل,"['هي', '##في', '##ل']","['هي', '##في', '##ل']",I-PERS,I-PERS,sentence#207,True
5603,الشعبين,الشعبين,['الشعبين'],['الشعبين'],O,O,sentence#208,True
5604,اندرية,اندرية,"['اندري', '##ة']","['اندري', '##ة']",B-PERS,B-PERS,sentence#208,True
5605,جايد,جايد,"['جاي', '##د']","['جاي', '##د']",I-PERS,I-PERS,sentence#208,True
5606,ينزي,ينزي,"['ي', '##نزي']","['ي', '##نزي']",I-PERS,I-PERS,sentence#208,True
5607,المصنف,المصنف,['المصنف'],['المصنف'],O,O,sentence#208,True
5608,61,61,['61'],['61'],O,O,sentence#208,True
5609,علي,علي,['علي'],['علي'],O,O,sentence#208,True
5610,العالم,العالم,['العالم'],['العالم'],O,O,sentence#208,True
5611,مع,مع,['مع'],['مع'],O,O,sentence#208,True
5612,الفرنسي,الفرنسي,['الفرنسي'],['الفرنسي'],O,O,sentence#208,True
5613,المصنف,المصنف,['المصنف'],['المصنف'],O,O,sentence#208,True
5614,67,67,['67'],['67'],O,O,sentence#208,True
5615,انتوني,انتوني,"['انت', '##وني']","['انت', '##وني']",B-PERS,B-PERS,sentence#208,True
5616,ديبسيس,ديبسيس,"['ديب', '##سيس']","['ديب', '##سيس']",I-PERS,I-PERS,sentence#208,True
5617,وضمان,وضمان,['وضمان'],['وضمان'],O,O,sentence#209,True
5618,البرت,البرت,"['البر', '##ت']","['البر', '##ت']",B-PERS,B-PERS,sentence#209,True
5619,بورتاس,بورتاس,"['بورت', '##ا', '##س']","['بورت', '##ا', '##س']",I-PERS,I-PERS,sentence#209,True
5620,المصنف,المصنف,['المصنف'],['المصنف'],O,O,sentence#209,True
5621,الخامس,الخامس,['الخامس'],['الخامس'],O,O,sentence#209,True
5622,علي,علي,['علي'],['علي'],O,O,sentence#209,True
5623,العالم,العالم,['العالم'],['العالم'],O,O,sentence#209,True
5624,مع,مع,['مع'],['مع'],O,O,sentence#209,True
5625,النمساوي,النمساوي,['النمساوي'],['النمساوي'],O,O,sentence#209,True
5626,الصاعد,الصاعد,['الصاعد'],['الصاعد'],O,O,sentence#209,True
5627,من,من,['من'],['من'],O,O,sentence#209,True
5628,التصفيات,التصفيات,['التصفيات'],['التصفيات'],O,O,sentence#209,True
5629,جيولين,جيولين,"['جيو', '##لين']","['جيو', '##لين']",B-PERS,B-PERS,sentence#209,True
5630,كنويل,كنويل,"['كن', '##ويل']","['كن', '##ويل']",I-PERS,I-PERS,sentence#209,True
