,words,tokenised_words,true,pred,sentence,agreement
14440,the,['the'],O,O,sentence#500,True
14441,Zairean,"['za', '##ire', '##an']",B-MISC,B-MISC,sentence#500,True
14442,army,['army'],O,O,sentence#500,True
14443,regain,['regain'],O,O,sentence#500,True
14444,control,['control'],O,O,sentence#500,True
14445,of,['of'],O,O,sentence#500,True
14446,the,['the'],O,O,sentence#500,True
14447,area,['area'],O,O,sentence#500,True
14448,Kinshasa,"['kin', '##sha', '##sa']",B-LOC,B-LOC,sentence#501,True
14449,opposes,['opposes'],O,O,sentence#501,True
14450,airdrops,"['air', '##drop', '##s']",O,O,sentence#501,True
14451,",","[',']",O,O,sentence#501,True
14452,apparently,['apparently'],O,O,sentence#501,True
14453,because,['because'],O,O,sentence#501,True
14454,the,['the'],O,O,sentence#501,True
14455,food,['food'],O,O,sentence#501,True
14456,could,['could'],O,O,sentence#501,True
14457,fall,['fall'],O,O,sentence#501,True
14458,into,['into'],O,O,sentence#501,True
14459,the,['the'],O,O,sentence#501,True
14460,hands,['hands'],O,O,sentence#501,True
14461,of,['of'],O,O,sentence#501,True
14462,the,['the'],O,O,sentence#501,True
14463,rebels,['rebels'],O,O,sentence#501,True
14464,and,['and'],O,O,sentence#501,True
14465,their,['their'],O,O,sentence#501,True
14466,local,['local'],O,O,sentence#501,True
14467,supporters,['supporters'],O,O,sentence#501,True
14468,Canadian,['canadian'],B-MISC,B-MISC,sentence#502,True
14469,Defence,['defence'],O,O,sentence#502,True
14470,Minister,['minister'],O,O,sentence#502,True
14471,Doug,['doug'],B-PER,B-PER,sentence#502,True
14472,Young,['young'],I-PER,I-PER,sentence#502,True
14473,said,['said'],O,O,sentence#502,True
14474,on,['on'],O,O,sentence#502,True
14475,Thursday,['thursday'],O,O,sentence#502,True
14476,that,['that'],O,O,sentence#502,True
14477,the,['the'],O,O,sentence#502,True
14478,multinational,['multinational'],O,O,sentence#502,True
14479,force,['force'],O,O,sentence#502,True
14480,would,['would'],O,O,sentence#502,True
14481,probably,['probably'],O,O,sentence#502,True
14482,not,['not'],O,O,sentence#502,True
14483,have,['have'],O,O,sentence#502,True
14484,to,['to'],O,O,sentence#502,True
14485,make,['make'],O,O,sentence#502,True
14486,food,['food'],O,O,sentence#502,True
14487,airdrops,"['air', '##drop', '##s']",O,O,sentence#502,True
14488,or,['or'],O,O,sentence#502,True
14489,intervene,['intervene'],O,O,sentence#502,True
14490,militarily,"['mil', '##ita', '##rily']",O,O,sentence#502,True
14491,in,['in'],O,O,sentence#502,True
14492,any,['any'],O,O,sentence#502,True
14493,major,['major'],O,O,sentence#502,True
14494,way,['way'],O,O,sentence#502,True
14495,"""","['""']",O,O,sentence#503,True
14496,It,['it'],O,O,sentence#503,True
14497,does,['does'],O,O,sentence#503,True
14498,n't,"['n', ""'"", 't']",O,O,sentence#503,True
14499,look,['look'],O,O,sentence#503,True
14500,as,['as'],O,O,sentence#503,True
14501,though,['though'],O,O,sentence#503,True
14502,they,['they'],O,O,sentence#503,True
14503,(,['('],O,O,sentence#503,True
14504,airdrops,"['air', '##drop', '##s']",O,O,sentence#503,True
14505,),[')'],O,O,sentence#503,True
14506,are,['are'],O,O,sentence#503,True
14507,going,['going'],O,O,sentence#503,True
14508,to,['to'],O,O,sentence#503,True
14509,be,['be'],O,O,sentence#503,True
14510,required,['required'],O,O,sentence#503,True
14511,in,['in'],O,O,sentence#503,True
14512,any,['any'],O,O,sentence#503,True
14513,significant,['significant'],O,O,sentence#503,True
14514,way,['way'],O,O,sentence#503,True
14515,because,['because'],O,O,sentence#503,True
14516,the,['the'],O,O,sentence#503,True
14517,NGOs,['ngos'],O,O,sentence#503,True
14518,(,['('],O,O,sentence#503,True
14519,non-governmental,"['non', '-', 'governmental']",O,O,sentence#503,True
14520,organisations,['organisations'],O,O,sentence#503,True
14521,),[')'],O,O,sentence#503,True
14522,are,['are'],O,O,sentence#503,True
14523,in,['in'],O,O,sentence#503,True
14524,that,['that'],O,O,sentence#503,True
14525,area,['area'],O,O,sentence#503,True
14526,on,['on'],O,O,sentence#503,True
14527,the,['the'],O,O,sentence#503,True
14528,border,['border'],O,O,sentence#503,True
14529,between,['between'],O,O,sentence#503,True
14530,Zaire,"['za', '##ire']",B-LOC,B-LOC,sentence#503,True
14531,and,['and'],O,O,sentence#503,True
14532,Rwanda,['rwanda'],B-LOC,B-LOC,sentence#503,True
14533,",","[',']",O,O,sentence#503,True
14534,"""","['""']",O,O,sentence#503,True
14535,Young,['young'],B-PER,B-PER,sentence#503,True
14536,told,['told'],O,O,sentence#503,True
14537,reporters,['reporters'],O,O,sentence#503,True
14538,But,['but'],O,O,sentence#504,True
14539,General,['general'],O,O,sentence#504,True
14540,Baril,"['bari', '##l']",B-PER,B-PER,sentence#504,True
14541,said,['said'],O,O,sentence#504,True
14542,it,['it'],O,O,sentence#504,True
14543,would,['would'],O,O,sentence#504,True
14544,be,['be'],O,O,sentence#504,True
14545,premature,['premature'],O,O,sentence#504,True
14546,to,['to'],O,O,sentence#504,True
14547,rule,['rule'],O,O,sentence#504,True
14548,out,['out'],O,O,sentence#504,True
14549,any,['any'],O,O,sentence#504,True
14550,course,['course'],O,O,sentence#504,True
14551,of,['of'],O,O,sentence#504,True
14552,action,['action'],O,O,sentence#504,True
14553,until,['until'],O,O,sentence#504,True
14554,he,['he'],O,O,sentence#504,True
14555,had,['had'],O,O,sentence#504,True
14556,more,['more'],O,O,sentence#504,True
14557,information,['information'],O,O,sentence#504,True
14558,"""","['""']",O,O,sentence#505,True
14559,We,['we'],O,O,sentence#505,True
14560,hope,['hope'],O,O,sentence#505,True
14561,that,['that'],O,O,sentence#505,True
14562,if,['if'],O,O,sentence#505,True
14563,the,['the'],O,O,sentence#505,True
14564,front,['front'],O,O,sentence#505,True
14565,moves,['moves'],O,O,sentence#505,True
14566,forward,['forward'],O,O,sentence#505,True
14567,or,['or'],O,O,sentence#505,True
14568,stabilises,"['stab', '##ilis', '##es']",O,O,sentence#505,True
14569,then,['then'],O,O,sentence#505,True
14570,we,['we'],O,O,sentence#505,True
14571,will,['will'],O,O,sentence#505,True
14572,have,['have'],O,O,sentence#505,True
14573,access,['access'],O,O,sentence#505,True
14574,(,['('],O,O,sentence#505,True
14575,to,['to'],O,O,sentence#505,True
14576,the,['the'],O,O,sentence#505,True
14577,large,['large'],O,O,sentence#505,True
14578,group,['group'],O,O,sentence#505,True
14579,of,['of'],O,O,sentence#505,True
14580,refugees,['refugees'],O,O,sentence#505,True
14581,),[')'],O,O,sentence#505,True
14582,with,['with'],O,O,sentence#505,True
14583,reconnaissance,['reconnaissance'],O,O,sentence#505,True
14584,or,['or'],O,O,sentence#505,True
14585,humanitarian,['humanitarian'],O,O,sentence#505,True
14586,agencies,['agencies'],O,O,sentence#505,True
14587,"""","['""']",O,O,sentence#506,True
14588,If,['if'],O,O,sentence#506,True
14589,they,['they'],O,O,sentence#506,True
14590,ca,['ca'],O,O,sentence#506,True
14591,n't,"['n', ""'"", 't']",O,O,sentence#506,True
14592,move,['move'],O,O,sentence#506,True
14593,because,['because'],O,O,sentence#506,True
14594,they,['they'],O,O,sentence#506,True
14595,are,['are'],O,O,sentence#506,True
14596,too,['too'],O,O,sentence#506,True
14597,weak,['weak'],O,O,sentence#506,True
14598,",","[',']",O,O,sentence#506,True
14599,then,['then'],O,O,sentence#506,True
14600,we,['we'],O,O,sentence#506,True
14601,will,['will'],O,O,sentence#506,True
14602,probably,['probably'],O,O,sentence#506,True
14603,consider,['consider'],O,O,sentence#506,True
14604,very,['very'],O,O,sentence#506,True
14605,seriously,['seriously'],O,O,sentence#506,True
14606,using,['using'],O,O,sentence#506,True
14607,air,['air'],O,O,sentence#506,True
14608,delivery,['delivery'],O,O,sentence#506,True
14609,means,['means'],O,O,sentence#506,True
14610,(,['('],O,O,sentence#506,True
14611,airdrops,"['air', '##drop', '##s']",O,O,sentence#506,True
14612,),[')'],O,O,sentence#506,True
14613,...It,"['.', '.', '.', 'it']",O,O,sentence#506,True
14614,'s,"[""'"", 's']",O,O,sentence#506,True
14615,complex,['complex'],O,O,sentence#506,True
14616,",","[',']",O,O,sentence#506,True
14617,it,['it'],O,O,sentence#506,True
14618,'s,"[""'"", 's']",O,O,sentence#506,True
14619,dangerous,['dangerous'],O,O,sentence#506,True
14620,for,['for'],O,O,sentence#506,True
14621,the,['the'],O,O,sentence#506,True
14622,air,['air'],O,O,sentence#506,True
14623,crew,['crew'],O,O,sentence#506,True
14624,that,['that'],O,O,sentence#506,True
14625,fly,['fly'],O,O,sentence#506,True
14626,in,['in'],O,O,sentence#506,True
14627,there,['there'],O,O,sentence#506,True
14628,and,['and'],O,O,sentence#506,True
14629,it,['it'],O,O,sentence#506,True
14630,will,['will'],O,O,sentence#506,True
14631,have,['have'],O,O,sentence#506,True
14632,to,['to'],O,O,sentence#506,True
14633,be,['be'],O,O,sentence#506,True
14634,absolutely,['absolutely'],O,O,sentence#506,True
14635,necessary,['necessary'],O,O,sentence#506,True
14636,If,['if'],O,O,sentence#507,True
14637,it,['it'],O,O,sentence#507,True
14638,is,['is'],O,O,sentence#507,True
14639,necessary,['necessary'],O,O,sentence#507,True
14640,",","[',']",O,O,sentence#507,True
14641,I,['i'],O,O,sentence#507,True
14642,wo,['wo'],O,O,sentence#507,True
14643,n't,"['n', ""'"", 't']",O,O,sentence#507,True
14644,hesitate,['hesitate'],O,O,sentence#507,True
14645,to,['to'],O,O,sentence#507,True
14646,use,['use'],O,O,sentence#507,True
14647,it,['it'],O,O,sentence#507,True
14648,",","[',']",O,O,sentence#507,True
14649,"""","['""']",O,O,sentence#507,True
14650,he,['he'],O,O,sentence#507,True
14651,said,['said'],O,O,sentence#507,True
14652,Asked,['asked'],O,O,sentence#508,True
14653,if,['if'],O,O,sentence#508,True
14654,he,['he'],O,O,sentence#508,True
14655,would,['would'],O,O,sentence#508,True
14656,disregard,['disregard'],O,O,sentence#508,True
14657,the,['the'],O,O,sentence#508,True
14658,objections,['objections'],O,O,sentence#508,True
14659,of,['of'],O,O,sentence#508,True
14660,the,['the'],O,O,sentence#508,True
14661,Zairean,"['za', '##ire', '##an']",B-MISC,B-MISC,sentence#508,True
14662,government,['government'],O,O,sentence#508,True
14663,",","[',']",O,O,sentence#508,True
14664,he,['he'],O,O,sentence#508,True
14665,said,['said'],O,O,sentence#508,True
14666,:,[':'],O,O,sentence#508,True
14667,"""","['""']",O,O,sentence#508,True
14668,It,['it'],O,O,sentence#508,True
14669,would,['would'],O,O,sentence#508,True
14670,have,['have'],O,O,sentence#508,True
14671,to,['to'],O,O,sentence#508,True
14672,be,['be'],O,O,sentence#508,True
14673,in,['in'],O,O,sentence#508,True
14674,the,['the'],O,O,sentence#508,True
14675,last,['last'],O,O,sentence#508,True
14676,resort,['resort'],O,O,sentence#508,True
14677,It,['it'],O,O,sentence#509,True
14678,would,['would'],O,O,sentence#509,True
14679,have,['have'],O,O,sentence#509,True
14680,to,['to'],O,O,sentence#509,True
14681,mean,['mean'],O,O,sentence#509,True
14682,that,['that'],O,O,sentence#509,True
14683,tens,['tens'],O,O,sentence#509,True
14684,of,['of'],O,O,sentence#509,True
14685,thousands,['thousands'],O,O,sentence#509,True
14686,of,['of'],O,O,sentence#509,True
14687,lives,['lives'],O,O,sentence#509,True
14688,are,['are'],O,O,sentence#509,True
14689,in,['in'],O,O,sentence#509,True
14690,danger,['danger'],O,O,sentence#509,True
14691,Do,['do'],O,O,sentence#510,True
14692,you,['you'],O,O,sentence#510,True
14693,think,['think'],O,O,sentence#510,True
14694,that,['that'],O,O,sentence#510,True
14695,I,['i'],O,O,sentence#510,True
14696,would,['would'],O,O,sentence#510,True
14697,have,['have'],O,O,sentence#510,True
14698,a,['a'],O,O,sentence#510,True
14699,conscience,['conscience'],O,O,sentence#510,True
14700,problem,['problem'],O,O,sentence#510,True
14701,doing,['doing'],O,O,sentence#510,True
14702,it,['it'],O,O,sentence#510,True
14703,or,['or'],O,O,sentence#510,True
14704,not,['not'],O,O,sentence#510,True
14705,at,['at'],O,O,sentence#510,True
14706,that,['that'],O,O,sentence#510,True
14707,time,['time'],O,O,sentence#510,True
14708,?,['?'],O,O,sentence#510,True
14709,And,['and'],O,O,sentence#510,True
14710,my,['my'],O,O,sentence#510,True
14711,mandate,['mandate'],O,O,sentence#510,True
14712,is,['is'],O,O,sentence#510,True
14713,also,['also'],O,O,sentence#510,True
14714,under,['under'],O,O,sentence#510,True
14715,Chapter,['chapter'],O,B-MISC,sentence#510,False
14716,Seven,['seven'],O,I-MISC,sentence#510,False
14717,to,['to'],O,O,sentence#510,True
14718,operate,['operate'],O,O,sentence#510,True
14719,in,['in'],O,O,sentence#510,True
14720,eastern,['eastern'],O,O,sentence#510,True
14721,Zaire,"['za', '##ire']",B-LOC,B-LOC,sentence#510,True
14722,"""","['""']",O,O,sentence#511,True
14723,Under,['under'],O,O,sentence#511,True
14724,Chapter,['chapter'],O,B-MISC,sentence#511,False
14725,Seven,['seven'],O,I-MISC,sentence#511,False
14726,of,['of'],O,O,sentence#511,True
14727,the,['the'],O,O,sentence#511,True
14728,U.N.,"['u', '.', 'n', '.']",B-ORG,B-ORG,sentence#511,True
14729,charter,['charter'],O,O,sentence#511,True
14730,",","[',']",O,O,sentence#511,True
14731,the,['the'],O,O,sentence#511,True
14732,Security,['security'],B-ORG,B-ORG,sentence#511,True
14733,Council,['council'],I-ORG,I-ORG,sentence#511,True
14734,has,['has'],O,O,sentence#511,True
14735,wide,['wide'],O,O,sentence#511,True
14736,powers,['powers'],O,O,sentence#511,True
14737,to,['to'],O,O,sentence#511,True
14738,preserve,['preserve'],O,O,sentence#511,True
14739,peace,['peace'],O,O,sentence#511,True
14740,and,['and'],O,O,sentence#511,True
14741,security,['security'],O,O,sentence#511,True
14742,"""","['""']",O,O,sentence#512,True
14743,I,['i'],O,O,sentence#512,True
14744,know,['know'],O,O,sentence#512,True
14745,their,['their'],O,O,sentence#512,True
14746,(,['('],O,O,sentence#512,True
14747,the,['the'],O,O,sentence#512,True
14748,Zairean,"['za', '##ire', '##an']",B-MISC,B-MISC,sentence#512,True
14749,government,['government'],O,O,sentence#512,True
14750,'s,"[""'"", 's']",O,O,sentence#512,True
14751,),[')'],O,O,sentence#512,True
14752,position,['position'],O,O,sentence#512,True
14753,and,['and'],O,O,sentence#512,True
14754,I,['i'],O,O,sentence#512,True
14755,know,['know'],O,O,sentence#512,True
14756,it,['it'],O,O,sentence#512,True
14757,'s,"[""'"", 's']",O,O,sentence#512,True
14758,very,['very'],O,O,sentence#512,True
14759,delicate,['delicate'],O,O,sentence#512,True
14760,and,['and'],O,O,sentence#512,True
14761,we,['we'],O,O,sentence#512,True
14762,are,['are'],O,O,sentence#512,True
14763,very,['very'],O,O,sentence#512,True
14764,sensitive,['sensitive'],O,O,sentence#512,True
14765,to,['to'],O,O,sentence#512,True
14766,their,['their'],O,O,sentence#512,True
14767,position,['position'],O,O,sentence#512,True
14768,also,['also'],O,O,sentence#512,True
14769,",","[',']",O,O,sentence#512,True
14770,"""","['""']",O,O,sentence#512,True
14771,the,['the'],O,O,sentence#512,True
14772,general,['general'],O,O,sentence#512,True
14773,added,['added'],O,O,sentence#512,True
14774,He,['he'],O,O,sentence#513,True
14775,denied,['denied'],O,O,sentence#513,True
14776,that,['that'],O,O,sentence#513,True
14777,his,['his'],O,O,sentence#513,True
14778,contacts,['contacts'],O,O,sentence#513,True
14779,",","[',']",O,O,sentence#513,True
14780,criticised,['criticised'],O,O,sentence#513,True
14781,by,['by'],O,O,sentence#513,True
14782,Kinshasa,"['kin', '##sha', '##sa']",B-LOC,B-ORG,sentence#513,False
14783,",","[',']",O,O,sentence#513,True
14784,with,['with'],O,O,sentence#513,True
14785,the,['the'],O,O,sentence#513,True
14786,Zairean,"['za', '##ire', '##an']",B-MISC,B-MISC,sentence#513,True
14787,rebels,['rebels'],O,O,sentence#513,True
14788,amounted,['amounted'],O,O,sentence#513,True
14789,to,['to'],O,O,sentence#513,True
14790,negotiations,['negotiations'],O,O,sentence#513,True
14791,"""","['""']",O,O,sentence#514,True
14792,I,['i'],O,O,sentence#514,True
14793,do,['do'],O,O,sentence#514,True
14794,n't,"['n', ""'"", 't']",O,O,sentence#514,True
14795,negotiate,['negotiate'],O,O,sentence#514,True
14796,",","[',']",O,O,sentence#514,True
14797,"""","['""']",O,O,sentence#514,True
14798,he,['he'],O,O,sentence#514,True
14799,said,['said'],O,O,sentence#514,True
14800,"""","['""']",O,O,sentence#515,True
14801,I,['i'],O,O,sentence#515,True
14802,coordinate,['coordinate'],O,O,sentence#515,True
14803,with,['with'],O,O,sentence#515,True
14804,those,['those'],O,O,sentence#515,True
14805,who,['who'],O,O,sentence#515,True
14806,are,['are'],O,O,sentence#515,True
14807,holding,['holding'],O,O,sentence#515,True
14808,ground,['ground'],O,O,sentence#515,True
14809,and,['and'],O,O,sentence#515,True
14810,that,['that'],O,O,sentence#515,True
14811,'s,"[""'"", 's']",O,O,sentence#515,True
14812,a,['a'],O,O,sentence#515,True
14813,wise,['wise'],O,O,sentence#515,True
14814,thing,['thing'],O,O,sentence#515,True
14815,to,['to'],O,O,sentence#515,True
14816,do,['do'],O,O,sentence#515,True
14817,When,['when'],O,O,sentence#516,True
14818,we,['we'],O,O,sentence#516,True
14819,do,['do'],O,O,sentence#516,True
14820,n't,"['n', ""'"", 't']",O,O,sentence#516,True
14821,know,['know'],O,O,sentence#516,True
14822,where,['where'],O,O,sentence#516,True
14823,the,['the'],O,O,sentence#516,True
14824,front,['front'],O,O,sentence#516,True
14825,is,['is'],O,O,sentence#516,True
14826,",","[',']",O,O,sentence#516,True
14827,we,['we'],O,O,sentence#516,True
14828,do,['do'],O,O,sentence#516,True
14829,n't,"['n', ""'"", 't']",O,O,sentence#516,True
14830,know,['know'],O,O,sentence#516,True
14831,what,['what'],O,O,sentence#516,True
14832,the,['the'],O,O,sentence#516,True
14833,risk,['risk'],O,O,sentence#516,True
14834,is,['is'],O,O,sentence#516,True
14835,"""","['""']",O,O,sentence#517,True
14836,Baril,"['bari', '##l']",B-PER,B-PER,sentence#517,True
14837,said,['said'],O,O,sentence#517,True
14838,that,['that'],O,O,sentence#517,True
14839,apart,['apart'],O,O,sentence#517,True
14840,from,['from'],O,O,sentence#517,True
14841,the,['the'],O,O,sentence#517,True
14842,group,['group'],O,O,sentence#517,True
14843,of,['of'],O,O,sentence#517,True
14844,"150,000","['150', ',', '000']",O,O,sentence#517,True
14845,",","[',']",O,O,sentence#517,True
14846,U.S.,"['u', '.', 's', '.']",B-LOC,B-LOC,sentence#517,True
14847,and,['and'],O,O,sentence#517,True
14848,British,['british'],B-MISC,B-MISC,sentence#517,True
14849,reconnaissance,['reconnaissance'],O,O,sentence#517,True
14850,plans,['plans'],O,O,sentence#517,True
14851,had,['had'],O,O,sentence#517,True
14852,tracked,['tracked'],O,O,sentence#517,True
14853,two,['two'],O,O,sentence#517,True
14854,much,['much'],O,O,sentence#517,True
14855,smaller,['smaller'],O,O,sentence#517,True
14856,groups,['groups'],O,O,sentence#517,True
14857,of,['of'],O,O,sentence#517,True
14858,refugees,['refugees'],O,O,sentence#517,True
14859,--,"['-', '-']",O,O,sentence#517,True
14860,one,['one'],O,O,sentence#517,True
14861,of,['of'],O,O,sentence#517,True
14862,up,['up'],O,O,sentence#517,True
14863,to,['to'],O,O,sentence#517,True
14864,"1,000","['1', ',', '000']",O,O,sentence#517,True
14865,north,['north'],O,O,sentence#517,True
14866,of,['of'],O,O,sentence#517,True
