,words,preprocessed_words,tokenised_words,pre_tok_words,true,pred,sentence,agreement
2770,ربط,without,['▁ربط'],without,O,O,sentence#89,True
2771,فيها,without,['▁فيها'],without,O,O,sentence#89,True
2772,العنف,without,['▁العنف'],without,O,O,sentence#89,True
2773,بالإسلام,without,"['▁ب', 'الإسلام']",without,O,O,sentence#89,True
2774,",",without,"['▁', ',']",without,O,O,sentence#89,True
2775,أما,without,['▁أما'],without,O,O,sentence#89,True
2776,المحور,without,"['▁ال', 'محور']",without,O,O,sentence#89,True
2777,الثالث,without,['▁الثالث'],without,O,O,sentence#89,True
2778,فدعا,without,"['▁ف', 'دعا']",without,O,O,sentence#89,True
2779,فيه,without,['▁فيه'],without,O,O,sentence#89,True
2780,الظواهري,without,"['▁الظ', 'وا', 'هري']",without,B-PERS,B-PERS,sentence#89,True
2781,المسلمين,without,['▁المسلمين'],without,O,O,sentence#89,True
2782,إلى,without,['▁إلى'],without,O,O,sentence#89,True
2783,الجهاد,without,['▁الجهاد'],without,O,O,sentence#89,True
2784,في,without,['▁في'],without,O,O,sentence#89,True
2785,إقليم,without,"['▁', 'إقليم']",without,O,O,sentence#89,True
2786,دارفور,without,"['▁دار', 'فور']",without,B-LOC,B-LOC,sentence#89,True
2787,غربي,without,"['▁غرب', 'ي']",without,O,O,sentence#89,True
2788,السودان,without,['▁السودان'],without,B-LOC,B-LOC,sentence#89,True
2789,اجراءات,without,"['▁اجراء', 'ات']",without,O,O,sentence#90,True
2790,يتعلق,without,['▁يتعلق'],without,O,O,sentence#90,True
2791,بالرئيس,without,"['▁بال', 'رئيس']",without,O,O,sentence#90,True
2792,الأميركي,without,['▁الأميركي'],without,O,O,sentence#90,True
2793,قال,without,['▁قال'],without,O,O,sentence#90,True
2794,الظواهري,without,"['▁الظ', 'وا', 'هري']",without,B-PERS,B-PERS,sentence#90,True
2795,"""",without,"['▁""']",without,O,O,sentence#90,True
2796,صرح,without,['▁صرح'],without,O,O,sentence#90,True
2797,السفاح,without,"['▁الس', 'فاح']",without,O,O,sentence#90,True
2798,السافك,without,"['▁السا', 'فك']",without,O,O,sentence#90,True
2799,لدماء,without,"['▁', 'لد', 'ماء']",without,O,O,sentence#90,True
2800,المسلمين,without,['▁المسلمين'],without,O,O,sentence#90,True
2801,(,without,['▁('],without,O,O,sentence#90,True
2802,بوش,without,['▁بوش'],without,B-PERS,B-PERS,sentence#90,True
2803,),without,['▁)'],without,O,O,sentence#90,True
2804,بأن,without,['▁بأن'],without,O,O,sentence#90,True
2805,لديه,without,['▁لديه'],without,O,O,sentence#90,True
2806,سجونا,without,"['▁سج', 'ونا']",without,O,O,sentence#90,True
2807,سرية,without,"['▁سر', 'ية']",without,O,O,sentence#90,True
2808,",",without,"['▁', ',']",without,O,O,sentence#90,True
2809,وأنه,without,['▁وأنه'],without,O,O,sentence#90,True
2810,يعتقل,without,"['▁ي', 'عتقل']",without,O,O,sentence#90,True
2811,فيها,without,['▁فيها'],without,O,O,sentence#90,True
2812,القيادات,without,"['▁الق', 'ي', 'ادات']",without,O,O,sentence#90,True
2813,الخطيرة,without,"['▁الخط', 'يرة']",without,O,O,sentence#90,True
2814,من,without,['▁من'],without,O,O,sentence#90,True
2815,جماعة,without,['▁جماعة'],without,B-ORG,O,sentence#90,False
2816,قاعدة,without,['▁قاعدة'],without,I-ORG,B-ORG,sentence#90,False
2817,الجهاد,without,['▁الجهاد'],without,B-ORG,I-ORG,sentence#90,False
2818,",",without,"['▁', ',']",without,O,O,sentence#90,True
2819,وأن,without,['▁وأن'],without,O,O,sentence#90,True
2820,منهم,without,['▁منهم'],without,O,O,sentence#90,True
2821,الأخ,without,['▁الأخ'],without,O,O,sentence#90,True
2822,المجاهد,without,"['▁الم', 'جاهد']",without,O,O,sentence#90,True
2823,خالد,without,['▁خالد'],without,B-PERS,B-PERS,sentence#90,True
2824,شيخ,without,['▁شيخ'],without,I-PERS,I-PERS,sentence#90,True
2825,محمد,without,['▁محمد'],without,I-PERS,I-PERS,sentence#90,True
2826,",",without,"['▁', ',']",without,O,O,sentence#90,True
2827,وأنه,without,['▁وأنه'],without,O,O,sentence#90,True
2828,خلال,without,['▁خلال'],without,O,O,sentence#90,True
2829,السنوات,without,['▁السنوات'],without,O,O,sentence#90,True
2830,الثلاث,without,['▁الثلاث'],without,O,O,sentence#90,True
2831,التي,without,['▁التي'],without,O,O,sentence#90,True
2832,اعتقل,without,"['▁ا', 'عتقل']",without,O,O,sentence#90,True
2833,فيها,without,['▁فيها'],without,O,O,sentence#90,True
2834,خالد,without,['▁خالد'],without,B-PERS,B-PERS,sentence#90,True
2835,شيخ,without,['▁شيخ'],without,I-PERS,I-PERS,sentence#90,True
2836,استطاع,without,['▁استطاع'],without,O,O,sentence#90,True
2837,المحققون,without,"['▁الم', 'حقق', 'ون']",without,O,O,sentence#90,True
2838,أن,without,['▁أن'],without,O,O,sentence#90,True
2839,يحصلوا,without,"['▁يحصل', 'وا']",without,O,O,sentence#90,True
2840,منه,without,['▁منه'],without,O,O,sentence#90,True
2841,على,without,['▁على'],without,O,O,sentence#90,True
2842,معلومات,without,['▁معلومات'],without,O,O,sentence#90,True
2843,قيمة,without,['▁قيمة'],without,O,O,sentence#90,True
2844,أعانت,without,"['▁أع', 'انت']",without,O,O,sentence#90,True
2845,الصليبيين,without,"['▁الص', 'ليب', 'يين']",without,O,O,sentence#90,True
2846,على,without,['▁على'],without,O,O,sentence#90,True
2847,قتل,without,['▁قتل'],without,O,O,sentence#90,True
2848,واعتقال,without,"['▁و', 'اع', 'تقال']",without,O,O,sentence#90,True
2849,العديد,without,['▁العديد'],without,O,O,sentence#90,True
2850,من,without,['▁من'],without,O,O,sentence#90,True
2851,قيادات,without,['▁قيادات'],without,O,O,sentence#90,True
2852,القاعدة,without,['▁القاعدة'],without,B-ORG,O,sentence#90,False
2853,"""",without,"['▁""']",without,O,O,sentence#90,True
2854,وحده,without,['▁وحده'],without,O,O,sentence#91,True
2855,"""",without,"['▁""']",without,O,O,sentence#91,True
2856,أنا,without,['▁أنا'],without,O,O,sentence#91,True
2857,أسأل,without,"['▁أ', 'سأل']",without,O,O,sentence#91,True
2858,هذا,without,['▁هذا'],without,O,O,sentence#91,True
2859,الفاشل,without,"['▁الفا', 'شل']",without,O,O,sentence#91,True
2860,الكذاب,without,"['▁الك', 'ذ', 'اب']",without,O,O,sentence#91,True
2861,:,without,['▁:'],without,O,O,sentence#91,True
2862,من,without,['▁من'],without,O,O,sentence#91,True
2863,هم,without,['▁هم'],without,O,O,sentence#91,True
2864,قادة,without,"['▁ق', 'ادة']",without,O,O,sentence#91,True
2865,القاعدة,without,['▁القاعدة'],without,B-ORG,O,sentence#91,False
2866,الذين,without,['▁الذين'],without,O,O,sentence#91,True
2867,أدت,without,"['▁أد', 'ت']",without,O,O,sentence#91,True
2868,المعلومات,without,['▁المعلومات'],without,O,O,sentence#91,True
2869,المنتزعة,without,"['▁المنت', 'زع', 'ة']",without,O,O,sentence#91,True
2870,من,without,['▁من'],without,O,O,sentence#91,True
2871,خالد,without,['▁خالد'],without,B-PERS,B-PERS,sentence#91,True
2872,شيخ,without,['▁شيخ'],without,I-PERS,I-PERS,sentence#91,True
2873,محمد,without,['▁محمد'],without,I-PERS,I-PERS,sentence#91,True
2874,إلى,without,['▁إلى'],without,O,O,sentence#91,True
2875,قتلهم,without,"['▁قتل', 'هم']",without,O,O,sentence#91,True
2876,أو,without,['▁أو'],without,O,O,sentence#91,True
2877,القبض,without,['▁القبض'],without,O,O,sentence#91,True
2878,عليهم,without,['▁عليهم'],without,O,O,sentence#91,True
2879,؟,without,['▁؟'],without,O,O,sentence#91,True
2880,"""",without,"['▁""']",without,O,O,sentence#91,True
2881,الاميركية,without,"['▁الام', 'ي', 'رك', 'ية']",without,O,O,sentence#92,True
2882,موجها,without,"['▁موج', 'ها']",without,O,O,sentence#92,True
2883,الكلام,without,['▁الكلام'],without,O,O,sentence#92,True
2884,للرئيس,without,"['▁لل', 'رئيس']",without,O,O,sentence#92,True
2885,الأميركي,without,['▁الأميركي'],without,O,O,sentence#92,True
2886,"""",without,"['▁""']",without,O,O,sentence#92,True
2887,كم,without,['▁كم'],without,O,O,sentence#92,True
2888,حجم,without,['▁حجم'],without,O,O,sentence#92,True
2889,خسائرك,without,"['▁خ', 'سائر', 'ك']",without,O,O,sentence#92,True
2890,بعد,without,['▁بعد'],without,O,O,sentence#92,True
2891,القبض,without,['▁القبض'],without,O,O,sentence#92,True
2892,على,without,['▁على'],without,O,O,sentence#92,True
2893,خالد,without,['▁خالد'],without,B-PERS,B-PERS,sentence#92,True
2894,شيخ,without,['▁شيخ'],without,I-PERS,I-PERS,sentence#92,True
2895,محمد,without,['▁محمد'],without,I-PERS,I-PERS,sentence#92,True
2896,؟,without,['▁؟'],without,O,O,sentence#92,True
2897,محكمة,without,"['▁', 'محكمة']",without,O,O,sentence#93,True
2898,"""",without,"['▁""']",without,O,O,sentence#94,True
2899,مر,without,['▁مر'],without,O,O,sentence#94,True
2900,على,without,['▁على'],without,O,O,sentence#94,True
2901,أسرك,without,"['▁أسر', 'ك']",without,O,O,sentence#94,True
2902,لخالد,without,"['▁ل', 'خال', 'د']",without,B-LOC,B-PERS,sentence#94,False
2903,ثلاث,without,['▁ثلاث'],without,O,O,sentence#94,True
2904,سنوات,without,['▁سنوات'],without,O,O,sentence#94,True
2905,ونصف,without,"['▁ون', 'صف']",without,O,O,sentence#94,True
2906,فكيف,without,"['▁ف', 'كيف']",without,O,O,sentence#94,True
2907,وجدتنا,without,"['▁وجدت', 'نا']",without,O,O,sentence#94,True
2908,فيها,without,['▁فيها'],without,O,O,sentence#94,True
2909,؟,without,['▁؟'],without,O,O,sentence#94,True
2910,ننهزم,without,"['▁نن', 'ه', 'زم']",without,O,O,sentence#94,True
2911,ونستسلم,without,"['▁ون', 'ست', 'سلم']",without,O,O,sentence#94,True
2912,أم,without,['▁أم'],without,O,O,sentence#94,True
2913,نهاجم,without,"['▁ن', 'هاجم']",without,O,O,sentence#94,True
2914,بفضل,without,['▁بفضل'],without,O,O,sentence#94,True
2915,الله,without,['▁الله'],without,B-MISC,B-MISC,sentence#94,True
2916,ونستشهد,without,"['▁ون', 'ست', 'شهد']",without,O,O,sentence#94,True
2917,ونتقدم,without,"['▁ون', 'تقدم']",without,O,O,sentence#94,True
2918,وننكي,without,"['▁ون', 'ن', 'كي']",without,O,O,sentence#94,True
2919,فيكم,without,"['▁في', 'كم']",without,O,O,sentence#94,True
2920,كل,without,['▁كل'],without,O,O,sentence#94,True
2921,يوم,without,['▁يوم'],without,O,O,sentence#94,True
2922,بعون,without,"['▁ب', 'عون']",without,O,O,sentence#94,True
2923,الله,without,['▁الله'],without,B-MISC,B-MISC,sentence#94,True
2924,"""",without,"['▁""']",without,O,O,sentence#94,True
2925,الحرب,without,['▁الحرب'],without,O,O,sentence#95,True
2926,خالد,without,['▁خالد'],without,B-PERS,B-PERS,sentence#95,True
2927,شيخ,without,['▁شيخ'],without,I-PERS,I-PERS,sentence#95,True
2928,محمد,without,['▁محمد'],without,I-PERS,I-PERS,sentence#95,True
2929,المولود,without,"['▁الم', 'ولو', 'د']",without,O,O,sentence#95,True
2930,في,without,['▁في'],without,O,O,sentence#95,True
2931,الكويت,without,['▁الكويت'],without,B-LOC,B-LOC,sentence#95,True
2932,من,without,['▁من'],without,O,O,sentence#95,True
2933,عائلة,without,"['▁', 'عائلة']",without,O,O,sentence#95,True
2934,باكستانية,without,"['▁', 'باك', 'ستان', 'ية']",without,O,O,sentence#95,True
2935,والذي,without,['▁والذي'],without,O,O,sentence#95,True
2936,اعتقل,without,"['▁ا', 'عتقل']",without,O,O,sentence#95,True
2937,في,without,['▁في'],without,O,O,sentence#95,True
2938,الأول,without,['▁الأول'],without,O,O,sentence#95,True
2939,من,without,['▁من'],without,O,O,sentence#95,True
2940,مارس,without,['▁مارس'],without,O,O,sentence#95,True
2941,/,without,['▁/'],without,O,O,sentence#95,True
2942,آذار,without,"['▁آ', 'ذار']",without,O,O,sentence#95,True
2943,2003,without,['▁2003'],without,O,O,sentence#95,True
2944,في,without,['▁في'],without,O,O,sentence#95,True
2945,باكستان,without,"['▁', 'باك', 'ستان']",without,B-LOC,B-LOC,sentence#95,True
2946,بمثابة,without,"['▁بمثاب', 'ة']",without,O,O,sentence#95,True
2947,الرجل,without,['▁الرجل'],without,O,O,sentence#95,True
2948,الثالث,without,['▁الثالث'],without,O,O,sentence#95,True
2949,في,without,['▁في'],without,O,O,sentence#95,True
2950,تنظيم,without,['▁تنظيم'],without,B-ORG,B-ORG,sentence#95,True
2951,القاعدة,without,['▁القاعدة'],without,I-ORG,I-ORG,sentence#95,True
2952,والرأس,without,"['▁والر', 'أس']",without,O,O,sentence#95,True
2953,المدبر,without,"['▁المد', 'بر']",without,O,O,sentence#95,True
2954,المفترض,without,"['▁الم', 'فترض']",without,O,O,sentence#95,True
2955,لهجمات,without,"['▁له', 'جم', 'ات']",without,O,O,sentence#95,True
2956,11,without,['▁11'],without,O,O,sentence#95,True
2957,سبتمبر,without,['▁سبتمبر'],without,O,O,sentence#95,True
2958,/,without,['▁/'],without,O,O,sentence#95,True
2959,أيلول,without,"['▁أي', 'لول']",without,O,O,sentence#95,True
2960,الدفاع,without,['▁الدفاع'],without,O,O,sentence#96,True
2961,نقل,without,['▁نقل'],without,O,O,sentence#96,True
2962,مؤخرا,without,['▁مؤخرا'],without,O,O,sentence#96,True
2963,إلى,without,['▁إلى'],without,O,O,sentence#96,True
2964,معتقل,without,"['▁م', 'عتقل']",without,O,O,sentence#96,True
2965,غوانتانامو,without,"['▁غو', 'انت', 'انا', 'مو']",without,B-LOC,B-LOC,sentence#96,True
2966,لمحاكمته,without,"['▁لم', 'حاكم', 'ته']",without,O,O,sentence#96,True
2967,هذا,without,['▁هذا'],without,O,O,sentence#97,True
2968,البابا,without,"['▁الباب', 'ا']",without,B-PERS,B-PERS,sentence#97,True
2969,و,without,['▁و'],without,O,O,sentence#97,True
2970,الظواهري,without,"['▁الظ', 'وا', 'هري']",without,B-PERS,B-PERS,sentence#97,True
2971,اعتبر,without,['▁اعتبر'],without,O,O,sentence#97,True
2972,كلمة,without,['▁كلمة'],without,O,O,sentence#97,True
2973,البابا,without,"['▁الباب', 'ا']",without,B-PERS,B-PERS,sentence#97,True
2974,تطاولا,without,"['▁ت', 'طا', 'ولا']",without,O,O,sentence#97,True
2975,على,without,['▁على'],without,O,O,sentence#97,True
2976,الإسلام,without,['▁الإسلام'],without,O,B-MISC,sentence#97,False
2977,(,without,['▁('],without,O,O,sentence#97,True
2978,رويترز,without,"['▁', 'رويترز']",without,B-ORG,B-ORG,sentence#97,True
2979,),without,['▁)'],without,O,O,sentence#97,True
2980,في,without,['▁في'],without,O,O,sentence#97,True
2981,الشق,without,"['▁ال', 'شق']",without,O,O,sentence#97,True
2982,الثاني,without,['▁الثاني'],without,O,O,sentence#97,True
2983,من,without,['▁من'],without,O,O,sentence#97,True
2984,كلمته,without,"['▁كل', 'مته']",without,O,O,sentence#97,True
2985,وصف,without,['▁وصف'],without,O,O,sentence#97,True
2986,الظواهري,without,"['▁الظ', 'وا', 'هري']",without,B-PERS,B-PERS,sentence#97,True
2987,البابا,without,"['▁الباب', 'ا']",without,I-PERS,B-PERS,sentence#97,False
2988,بنديكت,without,"['▁بند', 'ي', 'كت']",without,I-PERS,I-PERS,sentence#97,True
