,words,tokenised_words,true,pred,sentence,agreement
4717,6,['6'],O,O,sentence#144,True
4718,4,['4'],O,O,sentence#144,True
4719,97,['97'],O,O,sentence#144,True
4720,56,['56'],O,O,sentence#144,True
4721,38,['38'],O,O,sentence#144,True
4722,VANCOUVER,['vancouver'],B-ORG,B-ORG,sentence#144,True
4723,14,['14'],O,O,sentence#144,True
4724,11,['11'],O,O,sentence#144,True
4725,1,['1'],O,O,sentence#144,True
4726,84,['84'],O,O,sentence#144,True
4727,83,['83'],O,O,sentence#144,True
4728,29,['29'],O,O,sentence#144,True
4729,EDMONTON,['edmonton'],B-ORG,B-ORG,sentence#144,True
4730,13,['13'],O,O,sentence#144,True
4731,14,['14'],O,O,sentence#144,True
4732,1,['1'],O,O,sentence#144,True
4733,94,['94'],O,O,sentence#144,True
4734,88,['88'],O,O,sentence#144,True
4735,27,['27'],O,O,sentence#144,True
4736,LOS,['los'],B-ORG,B-ORG,sentence#144,True
4737,ANGELES,['angeles'],I-ORG,I-ORG,sentence#144,True
4738,11,['11'],O,O,sentence#144,True
4739,13,['13'],O,O,sentence#144,True
4740,3,['3'],O,O,sentence#144,True
4741,72,['72'],O,O,sentence#144,True
4742,83,['83'],O,O,sentence#144,True
4743,25,['25'],O,O,sentence#144,True
4744,SAN,['san'],B-ORG,B-ORG,sentence#144,True
4745,JOSE,['jose'],I-ORG,I-ORG,sentence#144,True
4746,10,['10'],O,O,sentence#144,True
4747,13,['13'],O,O,sentence#144,True
4748,4,['4'],O,O,sentence#144,True
4749,69,['69'],O,O,sentence#144,True
4750,87,['87'],O,O,sentence#144,True
4751,24,['24'],O,O,sentence#144,True
4752,CALGARY,['calgary'],B-ORG,B-ORG,sentence#144,True
4753,10,['10'],O,O,sentence#144,True
4754,[,['['],O,O,sentence#145,True
4755,CORRECTED,"['correct', '##ed']",O,O,sentence#145,True
4756,08:40,"['08', ':', '40']",O,O,sentence#145,True
4757,GMT,['gmt'],B-MISC,B-MISC,sentence#145,True
4758,],[']'],O,O,sentence#145,True
4759,NEW,['new'],B-LOC,B-LOC,sentence#145,True
4760,YORK,['york'],I-LOC,I-LOC,sentence#145,True
4761,1996-12-06,"['1996', '-', '12', '-', '06']",O,O,sentence#145,True
4762,(,['('],O,O,sentence#145,True
4763,Corrects,"['correct', '##s']",O,O,sentence#145,True
4764,headline,"['head', '##line']",O,O,sentence#145,True
4765,from,['from'],O,O,sentence#145,True
4766,NBA,['nba'],B-ORG,B-ORG,sentence#145,True
4767,to,['to'],O,O,sentence#145,True
4768,NHL,['nhl'],B-ORG,B-ORG,sentence#145,True
4769,and,['and'],O,O,sentence#145,True
4770,corrects,"['correct', '##s']",O,O,sentence#145,True
4771,team,['team'],O,O,sentence#145,True
4772,name,['name'],O,O,sentence#145,True
4773,in,['in'],O,O,sentence#145,True
4774,second,['second'],O,O,sentence#145,True
4775,result,['result'],O,O,sentence#145,True
4776,from,['from'],O,O,sentence#145,True
4777,La,['la'],B-ORG,B-ORG,sentence#145,True
4778,Clippers,"['clip', '##pers']",I-ORG,I-ORG,sentence#145,True
4779,to,['to'],O,O,sentence#145,True
4780,Ny,['ny'],B-ORG,B-ORG,sentence#145,True
4781,Islanders,['islanders'],I-ORG,I-ORG,sentence#145,True
4782,),[')'],O,O,sentence#146,True
4783,Results,['results'],O,O,sentence#146,True
4784,of,['of'],O,O,sentence#146,True
4785,National,['national'],B-ORG,B-MISC,sentence#146,False
4786,Hockey,['hockey'],I-ORG,I-MISC,sentence#146,False
4787,League,['league'],B-ORG,I-MISC,sentence#146,False
4788,games,['games'],O,O,sentence#146,True
4789,on,['on'],O,O,sentence#146,True
4790,Thursday,['thursday'],O,O,sentence#146,True
4791,(,['('],O,O,sentence#146,True
4792,home,['home'],O,O,sentence#146,True
4793,team,['team'],O,O,sentence#146,True
4794,in,['in'],O,O,sentence#146,True
4795,CAPS,['caps'],O,O,sentence#146,True
4796,),[')'],O,O,sentence#146,True
4797,:,[':'],O,O,sentence#146,True
4798,Hartford,['hartford'],B-ORG,B-ORG,sentence#146,True
4799,4,['4'],O,O,sentence#146,True
4800,BOSTON,['boston'],B-ORG,B-ORG,sentence#146,True
4801,2,['2'],O,O,sentence#146,True
4802,FLORIDA,['florida'],B-ORG,B-ORG,sentence#146,True
4803,4,['4'],O,O,sentence#146,True
4804,Ny,['ny'],B-ORG,B-ORG,sentence#146,True
4805,Islanders,['islanders'],I-ORG,I-ORG,sentence#146,True
4806,2,['2'],O,O,sentence#146,True
4807,NEW,['new'],B-ORG,B-ORG,sentence#146,True
4808,JERSEY,['jersey'],I-ORG,I-ORG,sentence#146,True
4809,2,['2'],O,O,sentence#146,True
4810,Calgary,['calgary'],B-ORG,B-ORG,sentence#146,True
4811,1,['1'],O,O,sentence#146,True
4812,Phoenix,['phoenix'],B-ORG,B-ORG,sentence#146,True
4813,3,['3'],O,O,sentence#146,True
4814,ST,['st'],B-ORG,B-ORG,sentence#146,True
4815,LOUIS,['louis'],I-ORG,I-ORG,sentence#146,True
4816,0,['0'],O,O,sentence#146,True
4817,Tampa,['tampa'],B-ORG,B-ORG,sentence#146,True
4818,Bay,['bay'],I-ORG,I-ORG,sentence#146,True
4819,2,['2'],O,O,sentence#146,True
4820,LOS,['los'],B-ORG,B-ORG,sentence#146,True
4821,ANGELES,['angeles'],I-ORG,I-ORG,sentence#146,True
4822,1,['1'],O,O,sentence#146,True
4823,NFL,['nfl'],B-ORG,B-ORG,sentence#146,True
4824,AMERICAN,['american'],O,B-MISC,sentence#146,False
4825,FOOTBALL-COLTS,"['football', '-', 'colts']",O,I-MISC,sentence#146,False
4826,CLOBBER,"['cl', '##ob', '##ber']",O,O,sentence#146,True
4827,EAGLES,['eagles'],B-ORG,B-ORG,sentence#146,True
4828,TO,['to'],O,O,sentence#146,True
4829,STAY,['stay'],O,O,sentence#146,True
4830,IN,['in'],O,O,sentence#146,True
4831,PLAYOFF,['playoff'],O,O,sentence#146,True
4832,HUNT,['hunt'],O,O,sentence#146,True
4833,INDIANAPOLIS,['indianapolis'],B-LOC,B-LOC,sentence#147,True
4834,1996-12-06,"['1996', '-', '12', '-', '06']",O,O,sentence#147,True
4835,The,['the'],O,O,sentence#147,True
4836,injury-plagued,"['injury', '-', 'plague', '##d']",O,O,sentence#147,True
4837,Indianapolis,['indianapolis'],B-ORG,B-ORG,sentence#147,True
4838,Colts,['colts'],I-ORG,I-ORG,sentence#147,True
4839,lost,['lost'],O,O,sentence#147,True
4840,another,['another'],O,O,sentence#147,True
4841,quarterback,['quarterback'],O,O,sentence#147,True
4842,on,['on'],O,O,sentence#147,True
4843,Thursday,['thursday'],O,O,sentence#147,True
4844,but,['but'],O,O,sentence#147,True
4845,last,['last'],O,O,sentence#147,True
4846,year,['year'],O,O,sentence#147,True
4847,'s,"[""'"", 's']",O,O,sentence#147,True
4848,AFC,['afc'],O,B-ORG,sentence#147,False
4849,finalists,"['finalist', '##s']",O,O,sentence#147,True
4850,rallied,"['ra', '##lli', '##ed']",O,O,sentence#147,True
4851,together,['together'],O,O,sentence#147,True
4852,to,['to'],O,O,sentence#147,True
4853,shoot,['shoot'],O,O,sentence#147,True
4854,down,['down'],O,O,sentence#147,True
4855,the,['the'],O,O,sentence#147,True
4856,Philadelphia,['philadelphia'],B-ORG,B-ORG,sentence#147,True
4857,Eagles,['eagles'],I-ORG,I-ORG,sentence#147,True
4858,37-10,"['37', '-', '10']",O,O,sentence#147,True
4859,in,['in'],O,O,sentence#147,True
4860,a,['a'],O,O,sentence#147,True
4861,showdown,"['show', '##down']",O,O,sentence#147,True
4862,of,['of'],O,O,sentence#147,True
4863,playoff,['playoff'],O,O,sentence#147,True
4864,contenders,"['conte', '##nder', '##s']",O,O,sentence#147,True
4865,Marshall,['marshall'],B-PER,B-PER,sentence#148,True
4866,Faulk,"['fa', '##ul', '##k']",I-PER,I-PER,sentence#148,True
4867,rushed,"['rush', '##ed']",O,O,sentence#148,True
4868,for,['for'],O,O,sentence#148,True
4869,101,['101'],O,O,sentence#148,True
4870,yards,['yards'],O,O,sentence#148,True
4871,and,['and'],O,O,sentence#148,True
4872,two,['two'],O,O,sentence#148,True
4873,touchdowns,['touchdowns'],O,O,sentence#148,True
4874,and,['and'],O,O,sentence#148,True
4875,Jason,['jason'],B-PER,B-PER,sentence#148,True
4876,Belser,"['bel', '##ser']",I-PER,I-PER,sentence#148,True
4877,returned,['returned'],O,O,sentence#148,True
4878,an,['an'],O,O,sentence#148,True
4879,interception,"['inter', '##ception']",O,O,sentence#148,True
4880,44,['44'],O,O,sentence#148,True
4881,yards,['yards'],O,O,sentence#148,True
4882,for,['for'],O,O,sentence#148,True
4883,a,['a'],O,O,sentence#148,True
4884,score,['score'],O,O,sentence#148,True
4885,as,['as'],O,O,sentence#148,True
4886,the,['the'],O,O,sentence#148,True
4887,Colts,['colts'],B-ORG,B-ORG,sentence#148,True
4888,improved,['improved'],O,O,sentence#148,True
4889,to,['to'],O,O,sentence#148,True
4890,8-6,"['8', '-', '6']",O,O,sentence#148,True
4891,",","[',']",O,O,sentence#148,True
4892,the,['the'],O,O,sentence#148,True
4893,same,['same'],O,O,sentence#148,True
4894,mark,['mark'],O,O,sentence#148,True
4895,as,['as'],O,O,sentence#148,True
4896,the,['the'],O,O,sentence#148,True
4897,Eagles,['eagles'],B-ORG,B-ORG,sentence#148,True
4898,",","[',']",O,O,sentence#148,True
4899,who,['who'],O,O,sentence#148,True
4900,lost,['lost'],O,O,sentence#148,True
4901,for,['for'],O,O,sentence#148,True
4902,the,['the'],O,O,sentence#148,True
4903,fourth,['fourth'],O,O,sentence#148,True
4904,time,['time'],O,O,sentence#148,True
4905,in,['in'],O,O,sentence#148,True
4906,five,['five'],O,O,sentence#148,True
4907,games,['games'],O,O,sentence#148,True
4908,Paul,['paul'],B-PER,B-PER,sentence#149,True
4909,Justin,['justin'],I-PER,I-PER,sentence#149,True
4910,",","[',']",O,O,sentence#149,True
4911,starting,['starting'],O,O,sentence#149,True
4912,for,['for'],O,O,sentence#149,True
4913,the,['the'],O,O,sentence#149,True
4914,sidelined,"['side', '##lined']",O,O,sentence#149,True
4915,Jim,['jim'],B-PER,B-PER,sentence#149,True
4916,Harbaugh,"['har', '##bau', '##gh']",I-PER,I-PER,sentence#149,True
4917,",","[',']",O,O,sentence#149,True
4918,was,['was'],O,O,sentence#149,True
4919,14-of-23,"['14', '-', 'of', '-', '23']",O,O,sentence#149,True
4920,for,['for'],O,O,sentence#149,True
4921,144,['144'],O,O,sentence#149,True
4922,yards,['yards'],O,O,sentence#149,True
4923,and,['and'],O,O,sentence#149,True
4924,a,['a'],O,O,sentence#149,True
4925,touchdown,['touchdown'],O,O,sentence#149,True
4926,for,['for'],O,O,sentence#149,True
4927,the,['the'],O,O,sentence#149,True
4928,the,['the'],O,O,sentence#149,True
4929,Colts,['colts'],B-ORG,B-ORG,sentence#149,True
4930,",","[',']",O,O,sentence#149,True
4931,who,['who'],O,O,sentence#149,True
4932,played,['played'],O,O,sentence#149,True
4933,their,['their'],O,O,sentence#149,True
4934,last,['last'],O,O,sentence#149,True
4935,home,['home'],O,O,sentence#149,True
4936,game,['game'],O,O,sentence#149,True
4937,of,['of'],O,O,sentence#149,True
4938,the,['the'],O,O,sentence#149,True
4939,season,['season'],O,O,sentence#149,True
4940,Indianapolis,['indianapolis'],B-LOC,B-LOC,sentence#150,True
4941,closes,"['close', '##s']",O,O,sentence#150,True
4942,with,['with'],O,O,sentence#150,True
4943,games,['games'],O,O,sentence#150,True
4944,at,['at'],O,O,sentence#150,True
4945,Kansas,['kansas'],B-LOC,B-LOC,sentence#150,True
4946,City,['city'],I-LOC,I-LOC,sentence#150,True
4947,and,['and'],O,O,sentence#150,True
4948,Cincinnati,['cincinnati'],B-LOC,B-LOC,sentence#150,True
4949,The,['the'],O,O,sentence#151,True
4950,Eagles,['eagles'],B-ORG,B-ORG,sentence#151,True
4951,were,['were'],O,O,sentence#151,True
4952,held,['held'],O,O,sentence#151,True
4953,without,['without'],O,O,sentence#151,True
4954,a,['a'],O,O,sentence#151,True
4955,touchdown,['touchdown'],O,O,sentence#151,True
4956,until,['until'],O,O,sentence#151,True
4957,the,['the'],O,O,sentence#151,True
4958,final,['final'],O,O,sentence#151,True
4959,five,['five'],O,O,sentence#151,True
4960,seconds,['seconds'],O,O,sentence#151,True
4961,Philadelphia,['philadelphia'],B-LOC,B-ORG,sentence#152,False
4962,",","[',']",O,O,sentence#152,True
4963,which,['which'],O,O,sentence#152,True
4964,fell,['fell'],O,O,sentence#152,True
4965,from,['from'],O,O,sentence#152,True
4966,an,['an'],O,O,sentence#152,True
4967,NFC,['nfc'],O,B-MISC,sentence#152,False
4968,East,['east'],O,I-MISC,sentence#152,False
4969,tie,['tie'],O,O,sentence#152,True
4970,with,['with'],O,O,sentence#152,True
4971,the,['the'],O,O,sentence#152,True
4972,Dallas,['dallas'],B-ORG,B-ORG,sentence#152,True
4973,Cowboys,['cowboys'],I-ORG,I-ORG,sentence#152,True
4974,and,['and'],O,O,sentence#152,True
4975,Washington,['washington'],B-ORG,B-ORG,sentence#152,True
4976,Redskins,"['reds', '##kins']",I-ORG,I-ORG,sentence#152,True
4977,",","[',']",O,O,sentence#152,True
4978,go,['go'],O,O,sentence#152,True
4979,on,['on'],O,O,sentence#152,True
4980,the,['the'],O,O,sentence#152,True
4981,road,['road'],O,O,sentence#152,True
4982,against,['against'],O,O,sentence#152,True
4983,the,['the'],O,O,sentence#152,True
4984,New,['new'],B-ORG,B-ORG,sentence#152,True
4985,York,['york'],I-ORG,I-ORG,sentence#152,True
4986,Jets,['jets'],I-ORG,I-ORG,sentence#152,True
4987,and,['and'],O,O,sentence#152,True
4988,then,['then'],O,O,sentence#152,True
4989,entertain,"['enter', '##tain']",O,O,sentence#152,True
4990,Arizona,['arizona'],B-ORG,B-ORG,sentence#152,True
4991,The,['the'],O,O,sentence#153,True
4992,loss,['loss'],O,O,sentence#153,True
4993,by,['by'],O,O,sentence#153,True
4994,Philadelphia,['philadelphia'],B-ORG,B-ORG,sentence#153,True
4995,allowed,['allowed'],O,O,sentence#153,True
4996,the,['the'],O,O,sentence#153,True
4997,idle,"['id', '##le']",O,O,sentence#153,True
4998,Green,['green'],B-ORG,B-ORG,sentence#153,True
4999,Bay,['bay'],I-ORG,I-ORG,sentence#153,True
5000,Packers,['packers'],I-ORG,I-ORG,sentence#153,True
5001,(,['('],O,O,sentence#153,True
5002,10-3,"['10', '-', '3']",O,O,sentence#153,True
5003,),[')'],O,O,sentence#153,True
5004,to,['to'],O,O,sentence#153,True
5005,clinch,"['clin', '##ch']",O,O,sentence#153,True
5006,the,['the'],O,O,sentence#153,True
5007,first,['first'],O,O,sentence#153,True
5008,NFC,['nfc'],O,B-MISC,sentence#153,False
5009,playoff,['playoff'],O,O,sentence#153,True
5010,berth,"['bert', '##h']",O,O,sentence#153,True
5011,The,['the'],O,O,sentence#154,True
5012,Colts,['colts'],B-ORG,B-ORG,sentence#154,True
5013,won,['won'],O,O,sentence#154,True
5014,despite,['despite'],O,O,sentence#154,True
5015,the,['the'],O,O,sentence#154,True
5016,absence,['absence'],O,O,sentence#154,True
5017,of,['of'],O,O,sentence#154,True
5018,injured,['injured'],O,O,sentence#154,True
5019,starting,['starting'],O,O,sentence#154,True
5020,defensive,['defensive'],O,O,sentence#154,True
5021,tackle,['tackle'],O,O,sentence#154,True
5022,Tony,['tony'],B-PER,B-PER,sentence#154,True
5023,Siragusa,"['sir', '##agu', '##sa']",I-PER,I-PER,sentence#154,True
5024,",","[',']",O,O,sentence#154,True
5025,cornerback,"['corner', '##back']",O,O,sentence#154,True
5026,Ray,['ray'],B-PER,B-PER,sentence#154,True
5027,Buchanan,['buchanan'],I-PER,I-PER,sentence#154,True
5028,and,['and'],O,O,sentence#154,True
5029,linebacker,"['line', '##backer']",O,O,sentence#154,True
5030,Quentin,['quentin'],B-PER,B-PER,sentence#154,True
5031,Coryatt,"['cory', '##att']",I-PER,I-PER,sentence#154,True
5032,Faulk,"['fa', '##ul', '##k']",B-PER,B-PER,sentence#155,True
5033,carried,['carried'],O,O,sentence#155,True
5034,16,['16'],O,O,sentence#155,True
5035,times,['times'],O,O,sentence#155,True
5036,",","[',']",O,O,sentence#155,True
5037,including,['including'],O,O,sentence#155,True
5038,a,['a'],O,O,sentence#155,True
5039,13-yard,"['13', '-', 'yard']",O,O,sentence#155,True
5040,TD,['td'],O,O,sentence#155,True
5041,run,['run'],O,O,sentence#155,True
5042,in,['in'],O,O,sentence#155,True
5043,the,['the'],O,O,sentence#155,True
5044,first,['first'],O,O,sentence#155,True
5045,quarter,['quarter'],O,O,sentence#155,True
5046,and,['and'],O,O,sentence#155,True
5047,a,['a'],O,O,sentence#155,True
5048,seven-yard,"['seven', '-', 'yard']",O,O,sentence#155,True
5049,score,['score'],O,O,sentence#155,True
5050,early,['early'],O,O,sentence#155,True
5051,in,['in'],O,O,sentence#155,True
5052,the,['the'],O,O,sentence#155,True
5053,final,['final'],O,O,sentence#155,True
5054,period,['period'],O,O,sentence#155,True
5055,Justin,['justin'],B-PER,B-PER,sentence#156,True
5056,made,['made'],O,O,sentence#156,True
5057,his,['his'],O,O,sentence#156,True
5058,second,['second'],O,O,sentence#156,True
5059,straight,['straight'],O,O,sentence#156,True
5060,start,['start'],O,O,sentence#156,True
5061,for,['for'],O,O,sentence#156,True
5062,Harbaugh,"['har', '##bau', '##gh']",B-PER,B-PER,sentence#156,True
5063,",","[',']",O,O,sentence#156,True
5064,who,['who'],O,O,sentence#156,True
5065,has,['has'],O,O,sentence#156,True
5066,a,['a'],O,O,sentence#156,True
5067,knee,['knee'],O,O,sentence#156,True
5068,injury,['injury'],O,O,sentence#156,True
5069,Justin,['justin'],B-PER,B-PER,sentence#157,True
5070,suffered,['suffered'],O,O,sentence#157,True
5071,a,['a'],O,O,sentence#157,True
5072,sprained,"['sp', '##rain', '##ed']",O,O,sentence#157,True
5073,right,['right'],O,O,sentence#157,True
5074,shoulder,['shoulder'],O,O,sentence#157,True
5075,in,['in'],O,O,sentence#157,True
5076,the,['the'],O,O,sentence#157,True
5077,third,['third'],O,O,sentence#157,True
5078,quarter,['quarter'],O,O,sentence#157,True
5079,and,['and'],O,O,sentence#157,True
5080,did,['did'],O,O,sentence#157,True
5081,not,['not'],O,O,sentence#157,True
5082,return,['return'],O,O,sentence#157,True
5083,Third-stringer,"['third', '-', 'string', '##er']",O,O,sentence#158,True
5084,Kerwin,"['ker', '##win']",B-PER,B-PER,sentence#158,True
5085,Bell,['bell'],I-PER,I-PER,sentence#158,True
5086,",","[',']",O,O,sentence#158,True
5087,a,['a'],O,O,sentence#158,True
5088,1988,['1988'],O,O,sentence#158,True
5089,draft,['draft'],O,O,sentence#158,True
5090,choice,['choice'],O,O,sentence#158,True
5091,of,['of'],O,O,sentence#158,True
5092,the,['the'],O,O,sentence#158,True
5093,Miami,['miami'],B-ORG,B-ORG,sentence#158,True
5094,Dolphins,['dolphins'],I-ORG,I-ORG,sentence#158,True
5095,",","[',']",O,O,sentence#158,True
5096,made,['made'],O,O,sentence#158,True
5097,his,['his'],O,O,sentence#158,True
5098,NFL,['nfl'],B-ORG,B-ORG,sentence#158,True
5099,debut,['debut'],O,O,sentence#158,True
5100,and,['and'],O,O,sentence#158,True
5101,was,['was'],O,O,sentence#158,True
5102,5-of-5,"['5', '-', 'of', '-', '5']",O,O,sentence#158,True
5103,for,['for'],O,O,sentence#158,True
5104,75,['75'],O,O,sentence#158,True
5105,yards,['yards'],O,O,sentence#158,True
5106,",","[',']",O,O,sentence#158,True
5107,including,['including'],O,O,sentence#158,True
5108,a,['a'],O,O,sentence#158,True
5109,20-yard,"['20', '-', 'yard']",O,O,sentence#158,True
5110,scoring,['scoring'],O,O,sentence#158,True
5111,strike,['strike'],O,O,sentence#158,True
5112,to,['to'],O,O,sentence#158,True
5113,Marvin,['marvin'],B-PER,B-PER,sentence#158,True
5114,Harrison,['harrison'],I-PER,I-PER,sentence#158,True
5115,in,['in'],O,O,sentence#158,True
5116,the,['the'],O,O,sentence#158,True
5117,third,['third'],O,O,sentence#158,True
5118,period,['period'],O,O,sentence#158,True
5119,A,['a'],O,O,sentence#159,True
5120,39-yard,"['39', '-', 'yard']",O,O,sentence#159,True
5121,interference,['interference'],O,O,sentence#159,True
5122,penalty,['penalty'],O,O,sentence#159,True
5123,against,['against'],O,O,sentence#159,True
5124,Philadelphia,['philadelphia'],B-LOC,B-ORG,sentence#159,False
5125,'s,"[""'"", 's']",O,O,sentence#159,True
5126,Troy,['troy'],B-PER,B-PER,sentence#159,True
5127,Vincent,['vincent'],I-PER,I-PER,sentence#159,True
5128,set,['set'],O,O,sentence#159,True
5129,up,['up'],O,O,sentence#159,True
5130,Faulk,"['fa', '##ul', '##k']",B-PER,B-PER,sentence#159,True
5131,'s,"[""'"", 's']",O,O,sentence#159,True
5132,first,['first'],O,O,sentence#159,True
5133,score,['score'],O,O,sentence#159,True
5134,around,['around'],O,O,sentence#159,True
5135,left,['left'],O,O,sentence#159,True
5136,end,['end'],O,O,sentence#159,True
5137,that,['that'],O,O,sentence#159,True
5138,capped,"['cap', '##ped']",O,O,sentence#159,True
5139,an,['an'],O,O,sentence#159,True
5140,80-yard,"['80', '-', 'yard']",O,O,sentence#159,True
5141,march,['march'],O,O,sentence#159,True
5142,5:17,"['5', ':', '17']",O,O,sentence#159,True
5143,into,['into'],O,O,sentence#159,True
5144,the,['the'],O,O,sentence#159,True
5145,game,['game'],O,O,sentence#159,True
5146,and,['and'],O,O,sentence#159,True
5147,the,['the'],O,O,sentence#159,True
5148,rout,"['ro', '##ut']",O,O,sentence#159,True
5149,was,['was'],O,O,sentence#159,True
5150,on,['on'],O,O,sentence#159,True
5151,Eagles,['eagles'],B-ORG,B-ORG,sentence#160,True
5152,quarterback,['quarterback'],O,O,sentence#160,True
5153,Ty,['ty'],B-PER,B-PER,sentence#160,True
5154,Detmer,"['det', '##mer']",I-PER,I-PER,sentence#160,True
5155,was,['was'],O,O,sentence#160,True
5156,17-of-34,"['17', '-', 'of', '-', '34']",O,O,sentence#160,True
5157,for,['for'],O,O,sentence#160,True
5158,182,['182'],O,O,sentence#160,True
5159,yards,['yards'],O,O,sentence#160,True
5160,before,['before'],O,O,sentence#160,True
5161,he,['he'],O,O,sentence#160,True
5162,was,['was'],O,O,sentence#160,True
5163,benched,"['bench', '##ed']",O,O,sentence#160,True
5164,Ricky,['ricky'],B-PER,B-PER,sentence#161,True
5165,Watters,"['watt', '##ers']",I-PER,I-PER,sentence#161,True
5166,",","[',']",O,O,sentence#161,True
5167,who,['who'],O,O,sentence#161,True
5168,leads,['leads'],O,O,sentence#161,True
5169,the,['the'],O,O,sentence#161,True
5170,NFC,['nfc'],O,B-ORG,sentence#161,False
5171,in,['in'],O,O,sentence#161,True
5172,rushing,"['rush', '##ing']",O,O,sentence#161,True
5173,",","[',']",O,O,sentence#161,True
5174,left,['left'],O,O,sentence#161,True
5175,the,['the'],O,O,sentence#161,True
5176,game,['game'],O,O,sentence#161,True
5177,after,['after'],O,O,sentence#161,True
5178,getting,['getting'],O,O,sentence#161,True
5179,kneed,"['knee', '##d']",O,O,sentence#161,True
5180,to,['to'],O,O,sentence#161,True
5181,the,['the'],O,O,sentence#161,True
5182,helmet,"['helm', '##et']",O,O,sentence#161,True
5183,after,['after'],O,O,sentence#161,True
5184,gaining,['gaining'],O,O,sentence#161,True
