,words,preprocessed_words,tokenised_words,pre_tok_words,true,pred,sentence,agreement
4128,المركزي,ال+ مركزي,"['المر', '##كز', '##ي']","['ال+', 'مركزي']",I-ORG,I-ORG,sentence#138,True
4129,في,في,['في'],['في'],O,O,sentence#138,True
4130,الثاني,ال+ ثاني,"['ال', '##ثاني']","['ال+', 'ثاني']",O,O,sentence#138,True
4131,من,من,['من'],['من'],O,O,sentence#138,True
4132,يناير,يناير,['يناير'],['يناير'],O,O,sentence#138,True
4133,"""","""","['""']","['""']",O,O,sentence#139,True
4134,عمليات,عملي +ات,"['عملي', '##ات']","['عملي', '+ات']",O,O,sentence#139,True
4135,استبدال,استبدال,['استبدال'],['استبدال'],O,O,sentence#139,True
4136,العملة,ال+ عمل +ة,"['الع', '##ملة']","['ال+', 'عمل', '+ة']",O,O,sentence#139,True
4137,ستسير,س+ تسير,"['ستس', '##ير']","['س+', 'تسير']",O,O,sentence#139,True
4138,دون,دون,['دون'],['دون'],O,O,sentence#139,True
4139,عوائق,عوائق,['عوائق'],['عوائق'],O,O,sentence#139,True
4140,بالبنوك,ب+ ال+ بنوك,"['بال', '##بن', '##وك']","['ب+', 'ال+', 'بنوك']",O,O,sentence#139,True
4141,الاخري,ال+ اخري,"['الاخ', '##ري']","['ال+', 'اخري']",O,O,sentence#139,True
4142,هذا,هذا,['هذا'],['هذا'],O,O,sentence#140,True
4143,مسؤولون,مسؤول +ون,"['مسؤولو', '##ن']","['مسؤول', '+ون']",O,O,sentence#140,True
4144,بنقابتي,ب+ نقاب +ت +ي,"['بن', '##قاب', '##تي']","['ب+', 'نقاب', '+ت', '+ي']",O,O,sentence#140,True
4145,العمال,ال+ عمال,"['الع', '##مال']","['ال+', 'عمال']",O,O,sentence#140,True
4146,اللتين,اللت +ين,['اللتين'],"['الل', '##ت', '+ين']",O,O,sentence#140,True
4147,تمثلان,تمثل +ان,"['تمثل', '##ان']","['تمثل', '+ان']",O,O,sentence#140,True
4148,العاملين,ال+ عامل +ين,"['الع', '##املي', '##ن']","['ال+', 'عامل', '+ين']",O,O,sentence#140,True
4149,في,في,['في'],['في'],O,O,sentence#140,True
4150,البنك,ال+ بنك,"['الب', '##نك']","['ال+', 'بنك']",B-ORG,B-ORG,sentence#140,True
4151,المركزي,ال+ مركزي,"['المر', '##كز', '##ي']","['ال+', 'مركزي']",I-ORG,I-ORG,sentence#140,True
4152,ان,ان,['ان'],['ان'],O,O,sentence#140,True
4153,الاضراب,ال+ إضراب,"['الا', '##ضر', '##اب']","['ال+', 'إضراب']",O,O,sentence#140,True
4154,احتجاج,احتجاج,['احتجاج'],['احتجاج'],O,O,sentence#140,True
4155,علي,علي,['علي'],['علي'],O,O,sentence#140,True
4156,فشل,فشل,['فشل'],['فشل'],O,O,sentence#140,True
4157,مفاوضات,مفاوض +ات,"['مفاوض', '##ات']","['مفاوض', '+ات']",O,O,sentence#140,True
4158,استمرت,استمر +ت,"['استمر', '##ت']","['استمر', '+ت']",O,O,sentence#140,True
4159,اربعة,أربع +ة,"['اربع', '##ة']","['أربع', '+ة']",O,O,sentence#140,True
4160,اعوام,أعوام,['اعوام'],['أعوام'],O,O,sentence#140,True
4161,في,في,['في'],['في'],O,O,sentence#140,True
4162,الاتفاق,ال+ اتفاق,"['الا', '##تف', '##اق']","['ال+', 'اتفاق']",O,O,sentence#140,True
4163,علي,علي,['علي'],['علي'],O,O,sentence#140,True
4164,عقد,عقد,['عقد'],['عقد'],O,O,sentence#140,True
4165,عمل,عمل,['عمل'],['عمل'],O,O,sentence#140,True
4166,جديد,جديد,['جديد'],['جديد'],O,O,sentence#140,True
4167,ليست,ليس +ت,['ليست'],"['ليس', '+ت']",O,O,sentence#141,True
4168,بروكسل,بروكسل,['بروكسل'],['بروكسل'],B-LOC,B-LOC,sentence#141,True
4169,قال,قال,['قال'],['قال'],O,O,sentence#141,True
4170,رومانو,رومانو,['رومانو'],['رومانو'],B-PERS,B-PERS,sentence#141,True
4171,برودي,برودي,['برودي'],['برودي'],I-PERS,I-PERS,sentence#141,True
4172,رئيس,رئيس,['رئيس'],['رئيس'],O,O,sentence#141,True
4173,اللجنة,ال+ لجن +ة,"['الل', '##جنة']","['ال+', 'لجن', '+ة']",O,O,sentence#141,True
4174,التنفيذية,ال+ تنفيذي +ة,"['التن', '##فيذي', '##ة']","['ال+', 'تنفيذي', '+ة']",O,O,sentence#141,True
4175,للاتحاد,ل+ ال+ اتحاد,"['ل', '##لات', '##حا', '##د']","['ل+', 'ال+', 'اتحاد']",B-ORG,B-ORG,sentence#141,True
4176,الاوروبي,ال+ أوروبي,"['الا', '##ورو', '##بي']","['ال+', 'أوروبي']",I-ORG,I-ORG,sentence#141,True
4177,ان,ان,['ان'],['ان'],O,O,sentence#141,True
4178,طرح,طرح,['طرح'],['طرح'],O,O,sentence#141,True
4179,اليورو,ال+ يورو,"['الي', '##ورو']","['ال+', 'يورو']",B-MISC,B-MISC,sentence#141,True
4180,الاوروبي,ال+ أوروبي,"['الا', '##ورو', '##بي']","['ال+', 'أوروبي']",O,O,sentence#141,True
4181,للتداول,ل+ ال+ تداول,"['ل', '##لت', '##دا', '##ول']","['ل+', 'ال+', 'تداول']",O,B-ORG,sentence#141,False
4182,الفعلي,ال+ فعلي,"['الف', '##علي']","['ال+', 'فعلي']",O,O,sentence#141,True
4183,ربما,ربما,['ربما'],['ربما'],O,O,sentence#141,True
4184,يؤثر,يؤثر,['يؤثر'],['يؤثر'],O,O,sentence#141,True
4185,علي,علي,['علي'],['علي'],O,O,sentence#141,True
4186,سعر,سعر,['سعر'],['سعر'],O,O,sentence#141,True
4187,صرف,صرف,['صرف'],['صرف'],O,O,sentence#141,True
4188,العملة,ال+ عمل +ة,"['الع', '##ملة']","['ال+', 'عمل', '+ة']",O,O,sentence#141,True
4189,الموحدة,ال+ موحد +ة,"['الم', '##وح', '##دة']","['ال+', 'موحد', '+ة']",O,O,sentence#141,True
4190,مقابل,مقابل,['مقابل'],['مقابل'],O,O,sentence#141,True
4191,الدولار,ال+ دولار,"['الد', '##ولار']","['ال+', 'دولار']",B-MISC,B-MISC,sentence#141,True
4192,للحفاظ,ل+ ال+ حفاظ,"['ل', '##لح', '##فا', '##ظ']","['ل+', 'ال+', 'حفاظ']",O,O,sentence#142,True
4193,برودي,برودي,['برودي'],['برودي'],B-PERS,B-PERS,sentence#142,True
4194,في,في,['في'],['في'],O,O,sentence#142,True
4195,مؤتمر,مؤتمر,['مؤتمر'],['مؤتمر'],O,O,sentence#142,True
4196,صحفي,صحفي,['صحفي'],['صحفي'],O,O,sentence#142,True
4197,عشية,عشي +ة,"['عشي', '##ة']","['عشي', '+ة']",O,O,sentence#142,True
4198,بدء,بدء,['بدء'],['بدء'],O,O,sentence#142,True
4199,تداول,تداول,['تداول'],['تداول'],O,O,sentence#142,True
4200,عملات,عمل +ات,"['عمل', '##ات']","['عمل', '+ات']",O,O,sentence#142,True
4201,اليورو,ال+ يورو,"['الي', '##ورو']","['ال+', 'يورو']",B-MISC,B-MISC,sentence#142,True
4202,الورقية,ال+ ورقي +ة,"['الو', '##رق', '##ية']","['ال+', 'ورقي', '+ة']",O,O,sentence#142,True
4203,والمعدنية,و+ ال+ معدني +ة,"['والم', '##عدني', '##ة']","['و+', 'ال+', 'معدني', '+ة']",O,O,sentence#142,True
4204,ان,ان,['ان'],['ان'],O,O,sentence#142,True
4205,اليورو,ال+ يورو,"['الي', '##ورو']","['ال+', 'يورو']",B-MISC,B-MISC,sentence#142,True
4206,كان,كان,['كان'],['كان'],O,O,sentence#142,True
4207,له,ل+ +ه,['له'],"['ل+', '+ه']",O,O,sentence#142,True
4208,دور,دور,['دور'],['دور'],O,O,sentence#142,True
4209,كبير,كبير,['كبير'],['كبير'],O,O,sentence#142,True
4210,جدا,جد +ا,['جدا'],"['جد', '+ا']",O,O,sentence#142,True
4211,في,في,['في'],['في'],O,O,sentence#142,True
4212,تحقيق,تحقيق,['تحقيق'],['تحقيق'],O,O,sentence#142,True
4213,الاستقرار,ال+ استقرار,"['الا', '##ست', '##قرار']","['ال+', 'استقرار']",O,O,sentence#142,True
4214,مما,مما,['مما'],['مما'],O,O,sentence#142,True
4215,ساعد,ساعد,['ساعد'],['ساعد'],O,O,sentence#142,True
4216,اوروبا,أوروبا,['اوروبا'],['أوروبا'],B-LOC,B-LOC,sentence#142,True
4217,علي,علي,['علي'],['علي'],O,O,sentence#142,True
4218,تحمل,تحمل,['تحمل'],['تحمل'],O,O,sentence#142,True
4219,ازمة,أزم +ة,"['ازم', '##ة']","['أزم', '+ة']",O,O,sentence#142,True
4220,الاثار,ال+ آثار,"['الا', '##ثار']","['ال+', 'آثار']",O,O,sentence#142,True
4221,الاقتصادية,ال+ اقتصادي +ة,"['الا', '##قت', '##صادي', '##ة']","['ال+', 'اقتصادي', '+ة']",O,O,sentence#142,True
4222,التي,التي,['التي'],['التي'],O,O,sentence#142,True
4223,ترتبت,ترتب +ت,"['ترتب', '##ت']","['ترتب', '+ت']",O,O,sentence#142,True
4224,علي,علي,['علي'],['علي'],O,O,sentence#142,True
4225,هجمات,هجم +ات,"['هجم', '##ات']","['هجم', '+ات']",O,O,sentence#142,True
4226,11,11,['11'],['11'],O,O,sentence#142,True
4227,سبتمبر,سبتمبر,['سبتمبر'],['سبتمبر'],O,O,sentence#142,True
4228,علي,علي,['علي'],['علي'],O,O,sentence#142,True
4229,الولايات,ال+ ولاي +ات,"['الو', '##لاي', '##ات']","['ال+', 'ولاي', '+ات']",B-LOC,B-LOC,sentence#142,True
4230,المتحدة,ال+ متحد +ة,"['المت', '##حد', '##ة']","['ال+', 'متحد', '+ة']",I-LOC,I-LOC,sentence#142,True
4231,السلاح,ال+ سلاح,"['الس', '##لا', '##ح']","['ال+', 'سلاح']",O,O,sentence#143,True
4232,علي,علي,['علي'],['علي'],O,O,sentence#143,True
4233,سؤال,سؤال,['سؤال'],['سؤال'],O,O,sentence#143,True
4234,عما,عما,['عما'],['عما'],O,O,sentence#143,True
4235,اذا,اذ +ا,"['اذ', '##ا']","['اذ', '+ا']",O,O,sentence#143,True
4236,كان,كان,['كان'],['كان'],O,O,sentence#143,True
4237,طرح,طرح,['طرح'],['طرح'],O,O,sentence#143,True
4238,اليورو,ال+ يورو,"['الي', '##ورو']","['ال+', 'يورو']",B-MISC,B-MISC,sentence#143,True
4239,للتداول,ل+ ال+ تداول,"['ل', '##لت', '##دا', '##ول']","['ل+', 'ال+', 'تداول']",O,O,sentence#143,True
4240,سيعزز,س+ يعزز,"['سيع', '##زز']","['س+', 'يعزز']",O,O,sentence#143,True
4241,العملة,ال+ عمل +ة,"['الع', '##ملة']","['ال+', 'عمل', '+ة']",O,O,sentence#143,True
4242,الموحدة,ال+ موحد +ة,"['الم', '##وح', '##دة']","['ال+', 'موحد', '+ة']",O,O,sentence#143,True
4243,أمام,أمام,['أمام'],['أمام'],O,O,sentence#143,True
4244,الدولار,ال+ دولار,"['الد', '##ولار']","['ال+', 'دولار']",B-MISC,B-MISC,sentence#143,True
4245,بعد,بعد,['بعد'],['بعد'],O,O,sentence#143,True
4246,ان,ان,['ان'],['ان'],O,O,sentence#143,True
4247,فقدت,فقد +ت,"['فقد', '##ت']","['فقد', '+ت']",O,O,sentence#143,True
4248,نحو,نحو,['نحو'],['نحو'],O,O,sentence#143,True
4249,25,25,['25'],['25'],O,O,sentence#143,True
4250,في,في,['في'],['في'],O,O,sentence#143,True
4251,المئة,ال+ مئ +ة,"['الم', '##ئة']","['ال+', 'مئ', '+ة']",O,O,sentence#143,True
4252,من,من,['من'],['من'],O,O,sentence#143,True
4253,قيمتها,قيم +ت +ها,"['قيم', '##تها']","['قيم', '+ت', '+ها']",O,O,sentence#143,True
4254,منذ,منذ,['منذ'],['منذ'],O,O,sentence#143,True
4255,1999,1999,"['199', '##9']","['199', '##9']",O,O,sentence#143,True
4256,قال,قال,['قال'],['قال'],O,O,sentence#143,True
4257,برودي,برودي,['برودي'],['برودي'],B-PERS,B-PERS,sentence#143,True
4258,"""","""","['""']","['""']",O,O,sentence#143,True
4259,لم,لم,['لم'],['لم'],O,O,sentence#143,True
4260,نضع,نضع,['نضع'],['نضع'],O,O,sentence#143,True
4261,اليورو,ال+ يورو,"['الي', '##ورو']","['ال+', 'يورو']",B-MISC,B-MISC,sentence#143,True
4262,قط,قط,['قط'],['قط'],O,O,sentence#143,True
4263,في,في,['في'],['في'],O,O,sentence#143,True
4264,منافسة,منافس +ة,"['منافس', '##ة']","['منافس', '+ة']",O,O,sentence#143,True
4265,مع,مع,['مع'],['مع'],O,O,sentence#143,True
4266,الدولار,ال+ دولار,"['الد', '##ولار']","['ال+', 'دولار']",B-MISC,B-MISC,sentence#143,True
4267,يمكن,يمكن,['يمكن'],['يمكن'],O,O,sentence#144,True
4268,وأضاف,و+ أضاف,"['وأ', '##ضاف']","['و+', 'أضاف']",O,O,sentence#144,True
4269,"""","""","['""']","['""']",O,O,sentence#144,True
4270,كنا,+كن +نا,['كنا'],"['+كن', '+نا']",O,O,sentence#144,True
4271,نريد,نريد,['نريد'],['نريد'],O,O,sentence#144,True
4272,ان,ان,['ان'],['ان'],O,O,sentence#144,True
4273,يكون,يكون,['يكون'],['يكون'],O,O,sentence#144,True
4274,التضخم,ال+ تضخم,"['الت', '##ض', '##خم']","['ال+', 'تضخم']",O,O,sentence#144,True
4275,منخفضا,منخفض +ا,"['منخفض', '##ا']","['منخفض', '+ا']",O,O,sentence#144,True
4276,وان,وان,['وان'],['وان'],O,O,sentence#144,True
4277,نحقق,نحقق,['نحقق'],['نحقق'],O,O,sentence#144,True
4278,الاستقرار,ال+ استقرار,"['الا', '##ست', '##قرار']","['ال+', 'استقرار']",O,O,sentence#144,True
4279,المالي,ال+ مالي,"['الما', '##لي']","['ال+', 'مالي']",O,O,sentence#144,True
4280,من,من,['من'],['من'],O,O,sentence#145,True
4281,نريد,نريد,['نريد'],['نريد'],O,O,sentence#145,True
4282,ان,ان,['ان'],['ان'],O,O,sentence#145,True
4283,يساعدنا,يساعد +نا,"['يساعد', '##نا']","['يساعد', '+نا']",O,O,sentence#145,True
4284,اليورو,ال+ يورو,"['الي', '##ورو']","['ال+', 'يورو']",B-MISC,B-MISC,sentence#145,True
4285,في,في,['في'],['في'],O,O,sentence#145,True
4286,التحرك,ال+ تحرك,"['التح', '##رك']","['ال+', 'تحرك']",O,O,sentence#145,True
4287,معا,مع +ا,['معا'],"['مع', '+ا']",O,O,sentence#145,True
4288,في,في,['في'],['في'],O,O,sentence#145,True
4289,سياستنا,سياس +ت +نا,"['سياس', '##تنا']","['سياس', '+ت', '+نا']",O,O,sentence#145,True
4290,النقدية,ال+ نقدي +ة,"['الن', '##قدي', '##ة']","['ال+', 'نقدي', '+ة']",O,O,sentence#145,True
4291,قال,قال,['قال'],['قال'],O,O,sentence#146,True
4292,حقق,حقق,['حقق'],['حقق'],O,O,sentence#146,True
4293,اليورو,ال+ يورو,"['الي', '##ورو']","['ال+', 'يورو']",B-MISC,B-MISC,sentence#146,True
4294,علي,علي,['علي'],['علي'],O,O,sentence#146,True
4295,كل,كل,['كل'],['كل'],O,O,sentence#146,True
4296,هذه,هذه,['هذه'],['هذه'],O,O,sentence#146,True
4297,الاصعدة,ال+ أصعد +ة,"['الا', '##صع', '##دة']","['ال+', 'أصعد', '+ة']",O,O,sentence#146,True
4298,نجاحا,نجاح +ا,"['نجاح', '##ا']","['نجاح', '+ا']",O,O,sentence#146,True
4299,باهرا,باهر +ا,"['باهر', '##ا']","['باهر', '+ا']",O,O,sentence#146,True
4300,الدولية,ال+ دولي +ة,"['الد', '##ولية']","['ال+', 'دولي', '+ة']",I-ORG,O,sentence#147,False
4301,وفي,و+ في,['وفي'],"['و+', 'في']",O,O,sentence#147,True
4302,باريس,باريس,['باريس'],['باريس'],B-LOC,B-LOC,sentence#147,True
4303,قال,قال,['قال'],['قال'],O,O,sentence#147,True
4304,محافظ,محافظ,['محافظ'],['محافظ'],O,O,sentence#147,True
4305,بنك,بنك,['بنك'],['بنك'],B-ORG,B-ORG,sentence#147,True
4306,فرنسا,فرنسا,['فرنسا'],['فرنسا'],I-ORG,I-ORG,sentence#147,True
4307,المركزي,ال+ مركزي,"['المر', '##كز', '##ي']","['ال+', 'مركزي']",I-ORG,I-ORG,sentence#147,True
4308,جان,جان,['جان'],['جان'],B-PERS,B-PERS,sentence#147,True
4309,كلود,كلود,['كلود'],['كلود'],I-PERS,I-PERS,sentence#147,True
4310,تريشيه,تريش +ي +ه,"['تريش', '##يه']","['تريش', '+ي', '+ه']",I-PERS,I-PERS,sentence#147,True
4311,ان,ان,['ان'],['ان'],O,O,sentence#147,True
4312,اليورو,ال+ يورو,"['الي', '##ورو']","['ال+', 'يورو']",B-MISC,B-MISC,sentence#147,True
4313,الذي,الذي,['الذي'],['الذي'],O,O,sentence#147,True
4314,سيبدأ,س+ يبدأ,"['سيب', '##د', '##أ']","['س+', 'يبدأ']",O,O,sentence#147,True
4315,اليوم,ال+ يوم,"['الي', '##وم']","['ال+', 'يوم']",O,O,sentence#147,True
4316,الثلاثاء,ال+ ثلاثاء,"['ال', '##ثلاثاء']","['ال+', 'ثلاثاء']",O,O,sentence#147,True
4317,تداوله,تداول +ه,"['تداول', '##ه']","['تداول', '+ه']",O,O,sentence#147,True
4318,في,في,['في'],['في'],O,O,sentence#147,True
4319,12,12,['12'],['12'],O,O,sentence#147,True
4320,دولة,دول +ة,"['دول', '##ة']","['دول', '+ة']",O,O,sentence#147,True
4321,بالاتحاد,ب+ ال+ اتحاد,"['بال', '##اتحاد']","['ب+', 'ال+', 'اتحاد']",B-ORG,B-ORG,sentence#147,True
4322,الاوروبي,ال+ أوروبي,"['الا', '##ورو', '##بي']","['ال+', 'أوروبي']",I-ORG,I-ORG,sentence#147,True
4323,لا,لا,['لا'],['لا'],O,O,sentence#147,True
4324,يزال,يزال,['يزال'],['يزال'],O,O,sentence#147,True
4325,مقوما,مقوم +ا,"['مقوم', '##ا']","['مقوم', '+ا']",O,O,sentence#147,True
4326,باقل,ب+ أقل,"['باق', '##ل']","['ب+', 'أقل']",O,O,sentence#147,True
4327,من,من,['من'],['من'],O,O,sentence#147,True
4328,قيمته,قيم +ت +ه,"['قيم', '##ته']","['قيم', '+ت', '+ه']",O,O,sentence#147,True
4329,الحقيقية,ال+ حقيقي +ة,"['الحق', '##يق', '##ية']","['ال+', 'حقيقي', '+ة']",O,O,sentence#147,True
4330,وشدد,و+ شدد,"['وش', '##دد']","['و+', 'شدد']",O,O,sentence#147,True
4331,علي,علي,['علي'],['علي'],O,O,sentence#147,True
4332,ان,ان,['ان'],['ان'],O,O,sentence#147,True
4333,وجود,وجود,['وجود'],['وجود'],O,O,sentence#147,True
4334,يورو,يورو,['يورو'],['يورو'],B-MISC,B-MISC,sentence#147,True
4335,قوي,قوي,['قوي'],['قوي'],O,O,sentence#147,True
4336,في,في,['في'],['في'],O,O,sentence#147,True
4337,مصلحة,مصلح +ة,"['مصلح', '##ة']","['مصلح', '+ة']",O,O,sentence#147,True
4338,اوروبا,أوروبا,['اوروبا'],['أوروبا'],B-LOC,B-LOC,sentence#147,True
4339,ان,ان,['ان'],['ان'],O,O,sentence#148,True
4340,تريشيه,تريش +ي +ه,"['تريش', '##يه']","['تريش', '+ي', '+ه']",B-PERS,B-PERS,sentence#148,True
4341,لصحيفة,ل+ صحيف +ة,"['لصح', '##يفة']","['ل+', 'صحيف', '+ة']",O,O,sentence#148,True
