,words,preprocessed_words,tokenised_words,pre_tok_words,true,pred,sentence,agreement,model_name,preprocessing
5182,38ث,"['38', '##ث']","['38', '##ث']","['38', '##ث']",O,O,sentence#185,True,mbert,without_preprocessing
5183,،,['،'],['،'],['،'],O,O,sentence#186,True,mbert,without_preprocessing
5184,-,['-'],['-'],['-'],O,O,sentence#186,True,mbert,without_preprocessing
5185,سالا,"['سال', '##ا']","['سال', '##ا']","['سال', '##ا']",B-PERS,O,sentence#186,False,mbert,without_preprocessing
5186,ايطاليا,['ايطاليا'],['ايطاليا'],['ايطاليا'],B-LOC,B-LOC,sentence#186,True,mbert,without_preprocessing
5187,كي,"['ك', '##ي']","['ك', '##ي']","['ك', '##ي']",B-MISC,B-MISC,sentence#186,True,mbert,without_preprocessing
5188,تي,['تي'],['تي'],['تي'],I-MISC,I-MISC,sentence#186,True,mbert,without_preprocessing
5189,إم,['ام'],['ام'],['ام'],I-MISC,I-MISC,sentence#186,True,mbert,without_preprocessing
5190,40د,"['40', '##د']","['40', '##د']","['40', '##د']",O,I-MISC,sentence#186,False,mbert,without_preprocessing
5191,44ث,"['44', '##ث']","['44', '##ث']","['44', '##ث']",O,O,sentence#186,True,mbert,without_preprocessing
5192,تقاليد,"['ت', '##قال', '##يد']","['ت', '##قال', '##يد']","['ت', '##قال', '##يد']",O,O,sentence#187,True,mbert,without_preprocessing
5193,-,['-'],['-'],['-'],O,O,sentence#187,True,mbert,without_preprocessing
5194,كوكس,"['ك', '##وك', '##س']","['ك', '##وك', '##س']","['ك', '##وك', '##س']",B-PERS,B-LOC,sentence#187,False,mbert,without_preprocessing
5195,جنوب,['جنوب'],['جنوب'],['جنوب'],B-LOC,O,sentence#187,False,mbert,without_preprocessing
5196,افريقيا,['افريقيا'],['افريقيا'],['افريقيا'],I-LOC,B-LOC,sentence#187,False,mbert,without_preprocessing
5197,كي,"['ك', '##ي']","['ك', '##ي']","['ك', '##ي']",B-MISC,O,sentence#187,False,mbert,without_preprocessing
5198,تم,['تم'],['تم'],['تم'],I-MISC,O,sentence#187,False,mbert,without_preprocessing
5199,إم,['ام'],['ام'],['ام'],I-MISC,O,sentence#187,False,mbert,without_preprocessing
5200,40د,"['40', '##د']","['40', '##د']","['40', '##د']",O,O,sentence#187,True,mbert,without_preprocessing
5201,49ث,"['49', '##ث']","['49', '##ث']","['49', '##ث']",O,O,sentence#187,True,mbert,without_preprocessing
5202,ووصف,"['و', '##و', '##صف']","['و', '##و', '##صف']","['و', '##و', '##صف']",O,O,sentence#188,True,mbert,without_preprocessing
5203,فيرهوف,"['في', '##ره', '##وف']","['في', '##ره', '##وف']","['في', '##ره', '##وف']",B-PERS,B-PERS,sentence#188,True,mbert,without_preprocessing
5204,هولندا,"['هو', '##لندا']","['هو', '##لندا']","['هو', '##لندا']",B-LOC,B-LOC,sentence#188,True,mbert,without_preprocessing
5205,كي,"['ك', '##ي']","['ك', '##ي']","['ك', '##ي']",B-MISC,O,sentence#188,False,mbert,without_preprocessing
5206,تم,['تم'],['تم'],['تم'],I-MISC,O,sentence#188,False,mbert,without_preprocessing
5207,إم,['ام'],['ام'],['ام'],I-MISC,O,sentence#188,False,mbert,without_preprocessing
5208,40د,"['40', '##د']","['40', '##د']","['40', '##د']",O,O,sentence#188,True,mbert,without_preprocessing
5209,53ث,"['53', '##ث']","['53', '##ث']","['53', '##ث']",O,O,sentence#188,True,mbert,without_preprocessing
5210,قيد,"['ق', '##يد']","['ق', '##يد']","['ق', '##يد']",O,O,sentence#189,True,mbert,without_preprocessing
5211,-,['-'],['-'],['-'],O,O,sentence#189,True,mbert,without_preprocessing
5212,ميوني,"['م', '##يون', '##ي']","['م', '##يون', '##ي']","['م', '##يون', '##ي']",B-PERS,B-ORG,sentence#189,False,mbert,without_preprocessing
5213,ايطاليا,['ايطاليا'],['ايطاليا'],['ايطاليا'],B-LOC,B-LOC,sentence#189,True,mbert,without_preprocessing
5214,كي,"['ك', '##ي']","['ك', '##ي']","['ك', '##ي']",B-MISC,O,sentence#189,False,mbert,without_preprocessing
5215,تم,['تم'],['تم'],['تم'],I-MISC,O,sentence#189,False,mbert,without_preprocessing
5216,إم,['ام'],['ام'],['ام'],I-MISC,O,sentence#189,False,mbert,without_preprocessing
5217,40د,"['40', '##د']","['40', '##د']","['40', '##د']",O,O,sentence#189,True,mbert,without_preprocessing
5218,54ث,"['54', '##ث']","['54', '##ث']","['54', '##ث']",O,O,sentence#189,True,mbert,without_preprocessing
5219,في,['في'],['في'],['في'],O,O,sentence#190,True,mbert,without_preprocessing
5220,بوهدان,"['بو', '##هد', '##ان']","['بو', '##هد', '##ان']","['بو', '##هد', '##ان']",B-PERS,B-LOC,sentence#190,False,mbert,without_preprocessing
5221,اولراخ,"['اول', '##را', '##خ']","['اول', '##را', '##خ']","['اول', '##را', '##خ']",I-PERS,I-ORG,sentence#190,False,mbert,without_preprocessing
5222,علي,['علي'],['علي'],['علي'],O,O,sentence#190,True,mbert,without_preprocessing
5223,الأسباني,['الاسباني'],['الاسباني'],['الاسباني'],O,O,sentence#190,True,mbert,without_preprocessing
5224,جالو,"['جا', '##لو']","['جا', '##لو']","['جا', '##لو']",B-PERS,B-PERS,sentence#190,True,mbert,without_preprocessing
5225,بلاتكو,"['بل', '##ات', '##كو']","['بل', '##ات', '##كو']","['بل', '##ات', '##كو']",I-PERS,I-PERS,sentence#190,True,mbert,without_preprocessing
5226,6,['6'],['6'],['6'],O,O,sentence#190,True,mbert,without_preprocessing
5227,/,['/'],['/'],['/'],O,O,sentence#190,True,mbert,without_preprocessing
5228,2,['2'],['2'],['2'],O,O,sentence#190,True,mbert,without_preprocessing
5229,و6,"['و', '##6']","['و', '##6']","['و', '##6']",O,O,sentence#190,True,mbert,without_preprocessing
5230,/,['/'],['/'],['/'],O,O,sentence#190,True,mbert,without_preprocessing
5231,2,['2'],['2'],['2'],O,O,sentence#190,True,mbert,without_preprocessing
5232,الكبرى,['الكبرى'],['الكبرى'],['الكبرى'],O,O,sentence#191,True,mbert,without_preprocessing
5233,يونس,"['ي', '##ون', '##س']","['ي', '##ون', '##س']","['ي', '##ون', '##س']",B-PERS,B-PERS,sentence#191,True,mbert,without_preprocessing
5234,العيناوي,"['ال', '##عين', '##اوي']","['ال', '##عين', '##اوي']","['ال', '##عين', '##اوي']",I-PERS,I-PERS,sentence#191,True,mbert,without_preprocessing
5235,علي,['علي'],['علي'],['علي'],O,O,sentence#191,True,mbert,without_preprocessing
5236,الفرنسي,['الفرنسي'],['الفرنسي'],['الفرنسي'],O,O,sentence#191,True,mbert,without_preprocessing
5237,سيدريك,"['سي', '##در', '##يك']","['سي', '##در', '##يك']","['سي', '##در', '##يك']",B-PERS,B-PERS,sentence#191,True,mbert,without_preprocessing
5238,بيولين,"['بي', '##ول', '##ين']","['بي', '##ول', '##ين']","['بي', '##ول', '##ين']",I-PERS,I-PERS,sentence#191,True,mbert,without_preprocessing
5239,7,['7'],['7'],['7'],O,O,sentence#191,True,mbert,without_preprocessing
5240,/,['/'],['/'],['/'],O,O,sentence#191,True,mbert,without_preprocessing
5241,6,['6'],['6'],['6'],O,O,sentence#191,True,mbert,without_preprocessing
5242,و6,"['و', '##6']","['و', '##6']","['و', '##6']",O,O,sentence#191,True,mbert,without_preprocessing
5243,/,['/'],['/'],['/'],O,O,sentence#191,True,mbert,without_preprocessing
5244,4,['4'],['4'],['4'],O,O,sentence#191,True,mbert,without_preprocessing
5245,خاصة,['خاصة'],['خاصة'],['خاصة'],O,O,sentence#192,True,mbert,without_preprocessing
5246,كافلنيكوف,"['ك', '##اف', '##لن', '##يك', '##وف']","['ك', '##اف', '##لن', '##يك', '##وف']","['ك', '##اف', '##لن', '##يك', '##وف']",B-PERS,B-PERS,sentence#192,True,mbert,without_preprocessing
5247,علي,['علي'],['علي'],['علي'],O,O,sentence#192,True,mbert,without_preprocessing
5248,التشيكي,"['ال', '##ت', '##شي', '##كي']","['ال', '##ت', '##شي', '##كي']","['ال', '##ت', '##شي', '##كي']",O,O,sentence#192,True,mbert,without_preprocessing
5249,دانيا,"['دان', '##يا']","['دان', '##يا']","['دان', '##يا']",B-PERS,B-PERS,sentence#192,True,mbert,without_preprocessing
5250,لفاتشيك,"['ل', '##فات', '##شي', '##ك']","['ل', '##فات', '##شي', '##ك']","['ل', '##فات', '##شي', '##ك']",I-PERS,I-PERS,sentence#192,True,mbert,without_preprocessing
5251,7,['7'],['7'],['7'],O,O,sentence#192,True,mbert,without_preprocessing
5252,/,['/'],['/'],['/'],O,O,sentence#192,True,mbert,without_preprocessing
5253,6,['6'],['6'],['6'],O,O,sentence#192,True,mbert,without_preprocessing
5254,و6,"['و', '##6']","['و', '##6']","['و', '##6']",O,O,sentence#192,True,mbert,without_preprocessing
5255,/,['/'],['/'],['/'],O,O,sentence#192,True,mbert,without_preprocessing
5256,4,['4'],['4'],['4'],O,O,sentence#192,True,mbert,without_preprocessing
5257,درهم,"['دره', '##م']","['دره', '##م']","['دره', '##م']",B-MISC,B-MISC,sentence#193,True,mbert,without_preprocessing
5258,اوجورودف,"['او', '##جو', '##رو', '##دف']","['او', '##جو', '##رو', '##دف']","['او', '##جو', '##رو', '##دف']",B-PERS,B-MISC,sentence#193,False,mbert,without_preprocessing
5259,علي,['علي'],['علي'],['علي'],O,O,sentence#193,True,mbert,without_preprocessing
5260,القطري,"['ال', '##قط', '##ري']","['ال', '##قط', '##ري']","['ال', '##قط', '##ري']",O,O,sentence#193,True,mbert,without_preprocessing
5261,ناصر,['ناصر'],['ناصر'],['ناصر'],B-PERS,B-PERS,sentence#193,True,mbert,without_preprocessing
5262,غانم,"['غ', '##ان', '##م']","['غ', '##ان', '##م']","['غ', '##ان', '##م']",I-PERS,I-PERS,sentence#193,True,mbert,without_preprocessing
5263,6,['6'],['6'],['6'],O,O,sentence#193,True,mbert,without_preprocessing
5264,/,['/'],['/'],['/'],O,O,sentence#193,True,mbert,without_preprocessing
5265,1,['1'],['1'],['1'],O,O,sentence#193,True,mbert,without_preprocessing
5266,و6,"['و', '##6']","['و', '##6']","['و', '##6']",O,O,sentence#193,True,mbert,without_preprocessing
5267,/,['/'],['/'],['/'],O,O,sentence#193,True,mbert,without_preprocessing
5268,2,['2'],['2'],['2'],O,O,sentence#193,True,mbert,without_preprocessing
5269,تبلغ,['تبلغ'],['تبلغ'],['تبلغ'],O,O,sentence#194,True,mbert,without_preprocessing
5270,فيلكس,"['في', '##لك', '##س']","['في', '##لك', '##س']","['في', '##لك', '##س']",B-PERS,B-ORG,sentence#194,False,mbert,without_preprocessing
5271,مانتيلا,"['ما', '##نت', '##يل', '##ا']","['ما', '##نت', '##يل', '##ا']","['ما', '##نت', '##يل', '##ا']",I-PERS,I-ORG,sentence#194,False,mbert,without_preprocessing
5272,علي,['علي'],['علي'],['علي'],O,O,sentence#194,True,mbert,without_preprocessing
5273,الإيطالي,"['الا', '##يط', '##الي']","['الا', '##يط', '##الي']","['الا', '##يط', '##الي']",O,O,sentence#194,True,mbert,without_preprocessing
5274,كاراتي,"['ك', '##ارات', '##ي']","['ك', '##ارات', '##ي']","['ك', '##ارات', '##ي']",B-PERS,B-PERS,sentence#194,True,mbert,without_preprocessing
5275,6,['6'],['6'],['6'],O,O,sentence#194,True,mbert,without_preprocessing
5276,/,['/'],['/'],['/'],O,O,sentence#194,True,mbert,without_preprocessing
5277,1,['1'],['1'],['1'],O,O,sentence#194,True,mbert,without_preprocessing
5278,و6,"['و', '##6']","['و', '##6']","['و', '##6']",O,O,sentence#194,True,mbert,without_preprocessing
5279,/,['/'],['/'],['/'],O,O,sentence#194,True,mbert,without_preprocessing
5280,1,['1'],['1'],['1'],O,O,sentence#194,True,mbert,without_preprocessing
5281,سنة2006,"['سنة', '##200', '##6']","['سنة', '##200', '##6']","['سنة', '##200', '##6']",O,O,sentence#195,True,mbert,without_preprocessing
5282,جوناس,"['جون', '##اس']","['جون', '##اس']","['جون', '##اس']",B-PERS,B-PERS,sentence#195,True,mbert,without_preprocessing
5283,بجوركمان,"['ب', '##جو', '##ر', '##كم', '##ان']","['ب', '##جو', '##ر', '##كم', '##ان']","['ب', '##جو', '##ر', '##كم', '##ان']",I-PERS,B-PERS,sentence#195,False,mbert,without_preprocessing
5284,علي,['علي'],['علي'],['علي'],O,O,sentence#195,True,mbert,without_preprocessing
5285,التشيكي,"['ال', '##ت', '##شي', '##كي']","['ال', '##ت', '##شي', '##كي']","['ال', '##ت', '##شي', '##كي']",O,O,sentence#195,True,mbert,without_preprocessing
5286,جان,['جان'],['جان'],['جان'],B-PERS,B-PERS,sentence#195,True,mbert,without_preprocessing
5287,فاتشيك,"['ف', '##ات', '##شي', '##ك']","['ف', '##ات', '##شي', '##ك']","['ف', '##ات', '##شي', '##ك']",I-PERS,I-PERS,sentence#195,True,mbert,without_preprocessing
5288,6,['6'],['6'],['6'],O,O,sentence#195,True,mbert,without_preprocessing
5289,/,['/'],['/'],['/'],O,O,sentence#195,True,mbert,without_preprocessing
5290,4,['4'],['4'],['4'],O,O,sentence#195,True,mbert,without_preprocessing
5291,و6,"['و', '##6']","['و', '##6']","['و', '##6']",O,O,sentence#195,True,mbert,without_preprocessing
5292,/,['/'],['/'],['/'],O,O,sentence#195,True,mbert,without_preprocessing
5293,7,['7'],['7'],['7'],O,O,sentence#195,True,mbert,without_preprocessing
5294,و6,"['و', '##6']","['و', '##6']","['و', '##6']",O,O,sentence#195,True,mbert,without_preprocessing
5295,/,['/'],['/'],['/'],O,O,sentence#195,True,mbert,without_preprocessing
5296,3,['3'],['3'],['3'],O,O,sentence#195,True,mbert,without_preprocessing
5297,ملايير,"['مل', '##ايي', '##ر']","['مل', '##ايي', '##ر']","['مل', '##ايي', '##ر']",O,O,sentence#196,True,mbert,without_preprocessing
5298,فرانكو,"['ف', '##ران', '##كو']","['ف', '##ران', '##كو']","['ف', '##ران', '##كو']",B-PERS,B-PERS,sentence#196,True,mbert,without_preprocessing
5299,سجولاري,"['س', '##جو', '##لار', '##ي']","['س', '##جو', '##لار', '##ي']","['س', '##جو', '##لار', '##ي']",I-PERS,I-PERS,sentence#196,True,mbert,without_preprocessing
5300,علي,['علي'],['علي'],['علي'],O,O,sentence#196,True,mbert,without_preprocessing
5301,الأرميني,"['الا', '##رم', '##يني']","['الا', '##رم', '##يني']","['الا', '##رم', '##يني']",O,O,sentence#196,True,mbert,without_preprocessing
5302,سارجيس,"['س', '##ار', '##جي', '##س']","['س', '##ار', '##جي', '##س']","['س', '##ار', '##جي', '##س']",B-PERS,B-PERS,sentence#196,True,mbert,without_preprocessing
5303,سارجسيان,"['س', '##ار', '##ج', '##سي', '##ان']","['س', '##ار', '##ج', '##سي', '##ان']","['س', '##ار', '##ج', '##سي', '##ان']",I-PERS,I-PERS,sentence#196,True,mbert,without_preprocessing
5304,6,['6'],['6'],['6'],O,O,sentence#196,True,mbert,without_preprocessing
5305,/,['/'],['/'],['/'],O,O,sentence#196,True,mbert,without_preprocessing
5306,صفر,['صفر'],['صفر'],['صفر'],O,O,sentence#196,True,mbert,without_preprocessing
5307,و6,"['و', '##6']","['و', '##6']","['و', '##6']",O,O,sentence#196,True,mbert,without_preprocessing
5308,/,['/'],['/'],['/'],O,O,sentence#196,True,mbert,without_preprocessing
5309,2,['2'],['2'],['2'],O,O,sentence#196,True,mbert,without_preprocessing
5310,للطن,"['ل', '##ل', '##طن']","['ل', '##ل', '##طن']","['ل', '##ل', '##طن']",O,O,sentence#197,True,mbert,without_preprocessing
5311,نيكولاي,"['ن', '##يك', '##ولا', '##ي']","['ن', '##يك', '##ولا', '##ي']","['ن', '##يك', '##ولا', '##ي']",B-PERS,B-PERS,sentence#197,True,mbert,without_preprocessing
5312,دافيدنكو,"['دا', '##فيد', '##ن', '##كو']","['دا', '##فيد', '##ن', '##كو']","['دا', '##فيد', '##ن', '##كو']",I-PERS,I-PERS,sentence#197,True,mbert,without_preprocessing
5313,علي,['علي'],['علي'],['علي'],O,O,sentence#197,True,mbert,without_preprocessing
5314,الروسي,"['ال', '##روس', '##ي']","['ال', '##روس', '##ي']","['ال', '##روس', '##ي']",O,O,sentence#197,True,mbert,without_preprocessing
5315,ميخائيل,"['م', '##يخ', '##ايي', '##ل']","['م', '##يخ', '##ايي', '##ل']","['م', '##يخ', '##ايي', '##ل']",B-PERS,B-PERS,sentence#197,True,mbert,without_preprocessing
5316,يوزهني,"['ي', '##وز', '##هن', '##ي']","['ي', '##وز', '##هن', '##ي']","['ي', '##وز', '##هن', '##ي']",I-PERS,I-PERS,sentence#197,True,mbert,without_preprocessing
5317,6,['6'],['6'],['6'],O,O,sentence#197,True,mbert,without_preprocessing
5318,/,['/'],['/'],['/'],O,O,sentence#197,True,mbert,without_preprocessing
5319,4,['4'],['4'],['4'],O,O,sentence#197,True,mbert,without_preprocessing
5320,و6,"['و', '##6']","['و', '##6']","['و', '##6']",O,O,sentence#197,True,mbert,without_preprocessing
5321,/,['/'],['/'],['/'],O,O,sentence#197,True,mbert,without_preprocessing
5322,2,['2'],['2'],['2'],O,O,sentence#197,True,mbert,without_preprocessing
5323,*,['*'],['*'],['*'],O,O,sentence#198,True,mbert,without_preprocessing
5324,العلمي,['العلمي'],['العلمي'],['العلمي'],I-PERS,B-PERS,sentence#198,False,mbert,without_preprocessing
5325,والعيناوي,"['و', '##ال', '##عين', '##اوي']","['و', '##ال', '##عين', '##اوي']","['و', '##ال', '##عين', '##اوي']",B-PERS,B-PERS,sentence#198,True,mbert,without_preprocessing
5326,علي,['علي'],['علي'],['علي'],O,O,sentence#198,True,mbert,without_preprocessing
5327,الزوجي,"['ال', '##زوج', '##ي']","['ال', '##زوج', '##ي']","['ال', '##زوج', '##ي']",O,O,sentence#198,True,mbert,without_preprocessing
5328,الإيطالي,"['الا', '##يط', '##الي']","['الا', '##يط', '##الي']","['الا', '##يط', '##الي']",O,O,sentence#198,True,mbert,without_preprocessing
5329,أندريا,"['اندر', '##يا']","['اندر', '##يا']","['اندر', '##يا']",B-PERS,B-PERS,sentence#198,True,mbert,without_preprocessing
